YEAR,FIPS,PLACE,GEO_ID,NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,2023_CPI_DOLLARS_ADJ_FACTOR
2022,624477,Florence-Graham,6037532900,Census Tract 5329,43769.0,5537.0,42833.0,12772.0,22433.0,18207.0,,,,,,,47960.0,28490.0,38347.0,13356.0,,,44415.0,6817.0,1.039119804400978
2022,624477,Florence-Graham,6037533001,Census Tract 5330.01,61675.0,30047.0,38643.0,15764.0,,,,,,,,,83676.0,14348.0,60353.0,14113.0,,,61552.0,26610.0,1.039119804400978
2022,624477,Florence-Graham,6037533002,Census Tract 5330.02,48401.0,5982.0,47012.0,12157.0,,,,,,,,,39666.0,36561.0,56230.0,6684.0,,,48583.0,7578.0,1.039119804400978
2022,624477,Florence-Graham,6037534900,Census Tract 5349,70692.0,11342.0,55853.0,26850.0,,,71516.0,44217.0,,,,,87637.0,17828.0,54059.0,25126.0,,,71342.0,9476.0,1.039119804400978
2022,624477,Florence-Graham,6037535001,Census Tract 5350.01,47329.0,19432.0,50657.0,48750.0,25700.0,13467.0,,,,,,,60915.0,9711.0,56069.0,37173.0,,,60548.0,17507.0,1.039119804400978
2022,624477,Florence-Graham,6037535002,Census Tract 5350.02,56443.0,13828.0,45877.0,33278.0,30308.0,5763.0,147425.0,93989.0,,,,,68761.0,16654.0,62521.0,47284.0,,,63339.0,12718.0,1.039119804400978
2022,624477,Florence-Graham,6037535101,Census Tract 5351.01,65313.0,9715.0,88186.0,34409.0,40218.0,6408.0,,,,,,,51794.0,22492.0,66717.0,9223.0,,,66484.0,8966.0,1.039119804400978
2022,624477,Florence-Graham,6037535102,Census Tract 5351.02,66378.0,13563.0,,,21658.0,8753.0,,,,,,,73535.0,14106.0,92092.0,70438.0,,,73254.0,13132.0,1.039119804400978
2022,624477,Florence-Graham,6037535200,Census Tract 5352,73919.0,13949.0,64146.0,21469.0,55262.0,23983.0,,,,,,,69463.0,18836.0,81118.0,9767.0,,,76202.0,8173.0,1.039119804400978
2022,624477,Florence-Graham,6037535300,Census Tract 5353,63176.0,8206.0,70705.0,22426.0,21608.0,6633.0,,,,,,,63043.0,12980.0,62642.0,30521.0,,,63865.0,9220.0,1.039119804400978
2022,624477,Florence-Graham,6037535400,Census Tract 5354,55853.0,15841.0,91391.0,77634.0,,,,,,,,,80580.0,20711.0,24561.0,17275.0,,,56128.0,38459.0,1.039119804400978
2022,628168,Gardena,6037602601,Census Tract 6026.01,81470.0,43057.0,208160.0,82857.0,65131.0,30645.0,,,,,,,,,116069.0,41599.0,208327.0,114588.0,102180.0,74248.0,1.039119804400978
2022,628168,Gardena,6037602602,Census Tract 6026.02,86939.0,33198.0,86763.0,4829.0,91100.0,62449.0,,,,,,,,,,,,,86895.0,9110.0,1.039119804400978
2022,628168,Gardena,6037602900,Census Tract 6029,85698.0,23325.0,65400.0,30695.0,90471.0,23066.0,,,96444.0,31040.0,,,62554.0,36530.0,112260.0,44859.0,54987.0,31486.0,83248.0,37258.0,1.039119804400978
2022,628168,Gardena,6037603004,Census Tract 6030.04,76707.0,18216.0,,,85876.0,17991.0,,,62889.0,11846.0,,,78583.0,20623.0,,,221213.0,120506.0,68322.0,42947.0,1.039119804400978
2022,628168,Gardena,6037603005,Census Tract 6030.05,70487.0,14621.0,78938.0,43833.0,60219.0,15437.0,,,72106.0,10688.0,,,90297.0,72963.0,122569.0,62524.0,139902.0,99960.0,89432.0,43855.0,1.039119804400978
2022,628168,Gardena,6037603006,Census Tract 6030.06,77934.0,26872.0,,,,,,,91749.0,15755.0,,,69491.0,28636.0,50882.0,49609.0,,,74199.0,33266.0,1.039119804400978
2022,628168,Gardena,6037603007,Census Tract 6030.07,80440.0,56705.0,66666.0,37703.0,,,,,80236.0,57642.0,,,65492.0,61663.0,218826.0,140301.0,101613.0,80628.0,66528.0,1864.0,1.039119804400978
2022,628168,Gardena,6037603008,Census Tract 6030.08,70622.0,23883.0,,,58191.0,25227.0,,,119216.0,50554.0,,,70950.0,11920.0,,,,,63971.0,46351.0,1.039119804400978
2022,628168,Gardena,6037603101,Census Tract 6031.01,74140.0,22896.0,,,94560.0,90821.0,,,80965.0,43562.0,,,58001.0,31555.0,100736.0,98794.0,94089.0,61764.0,60237.0,26297.0,1.039119804400978
2022,628168,Gardena,6037603102,Census Tract 6031.02,70338.0,11368.0,75936.0,16704.0,64036.0,22127.0,,,53373.0,36717.0,,,77691.0,19809.0,45152.0,34337.0,138294.0,54680.0,75452.0,13398.0,1.039119804400978
2022,628168,Gardena,6037603200,Census Tract 6032,108303.0,12954.0,,,178988.0,91084.0,,,109356.0,22994.0,,,,,65666.0,51584.0,162004.0,94546.0,76330.0,50494.0,1.039119804400978
2022,628168,Gardena,6037603301,Census Tract 6033.01,66430.0,10488.0,36220.0,27128.0,,,,,63469.0,8363.0,,,82067.0,17603.0,100015.0,35066.0,34966.0,18241.0,81771.0,23666.0,1.039119804400978
2022,628168,Gardena,6037603302,Census Tract 6033.02,70813.0,9587.0,68100.0,56518.0,,,,,96281.0,32646.0,,,64667.0,13402.0,41175.0,30361.0,151561.0,125856.0,59887.0,18628.0,1.039119804400978
2022,628168,Gardena,6037603400,Census Tract 6034,95572.0,18734.0,78137.0,57549.0,159510.0,44045.0,,,84614.0,18384.0,,,109462.0,77418.0,116665.0,66510.0,,,82546.0,53111.0,1.039119804400978
2022,628168,Gardena,6037603500,Census Tract 6035,94717.0,16762.0,110666.0,33088.0,84997.0,67567.0,,,69131.0,30661.0,,,82524.0,23310.0,140281.0,90713.0,109627.0,68879.0,107908.0,35886.0,1.039119804400978
2022,628168,Gardena,6037603600,Census Tract 6036,93391.0,21947.0,112262.0,13069.0,,,,,75536.0,46735.0,,,77167.0,37741.0,,,112652.0,14828.0,81145.0,16033.0,1.039119804400978
2022,630000,Glendale,6037300301,Census Tract 3003.01,135086.0,38899.0,135951.0,40607.0,,,,,102383.0,71647.0,,,168233.0,127225.0,249490.0,,142879.0,37799.0,166779.0,156099.0,1.039119804400978
2022,630000,Glendale,6037300400,Census Tract 3004,115386.0,30289.0,101152.0,24069.0,,,,,103312.0,51570.0,,,122962.0,71561.0,249490.0,,103124.0,35741.0,81514.0,52678.0,1.039119804400978
2022,630000,Glendale,6037300601,Census Tract 3006.01,100580.0,14964.0,98914.0,17027.0,,,,,133868.0,25322.0,,,,,108345.0,23959.0,99175.0,28436.0,94263.0,46535.0,1.039119804400978
2022,630000,Glendale,6037300602,Census Tract 3006.02,112973.0,23118.0,97329.0,23408.0,,,,,183145.0,137114.0,,,,,142328.0,55368.0,98392.0,15734.0,174124.0,132459.0,1.039119804400978
2022,630000,Glendale,6037300701,Census Tract 3007.01,148278.0,35144.0,138809.0,46192.0,,,,,135593.0,69989.0,,,,,149798.0,112325.0,139328.0,46533.0,,,1.039119804400978
2022,630000,Glendale,6037300702,Census Tract 3007.02,144278.0,28817.0,145795.0,20664.0,,,,,,,,,31255.0,2695.0,,,136026.0,28764.0,146126.0,134186.0,1.039119804400978
2022,630000,Glendale,6037300800,Census Tract 3008,96054.0,23455.0,96802.0,35005.0,,,233470.0,87003.0,179882.0,164669.0,,,,,94427.0,9410.0,93217.0,34993.0,95243.0,69478.0,1.039119804400978
2022,630000,Glendale,6037300901,Census Tract 3009.01,162731.0,20723.0,162959.0,13814.0,,,,,146331.0,125972.0,,,,,249490.0,,163521.0,9233.0,,,1.039119804400978
2022,630000,Glendale,6037300902,Census Tract 3009.02,181373.0,42607.0,186068.0,41919.0,,,,,154829.0,109154.0,,,,,,,185678.0,46837.0,201329.0,45006.0,1.039119804400978
2022,630000,Glendale,6037301000,Census Tract 3010,123020.0,27583.0,121621.0,20481.0,182658.0,85635.0,,,108620.0,43784.0,,,,,249490.0,,122796.0,33604.0,91183.0,35186.0,1.039119804400978
2022,630000,Glendale,6037301100,Census Tract 3011,85268.0,11104.0,84888.0,26044.0,,,,,122699.0,36811.0,,,,,,,85683.0,40210.0,71100.0,42231.0,1.039119804400978
2022,630000,Glendale,6037301203,Census Tract 3012.03,85186.0,19638.0,77203.0,19991.0,,,,,88001.0,26559.0,,,103993.0,60417.0,,,76094.0,18321.0,104480.0,32812.0,1.039119804400978
2022,630000,Glendale,6037301204,Census Tract 3012.04,71768.0,16440.0,65960.0,23447.0,,,,,143215.0,55027.0,,,85420.0,56182.0,,,62845.0,32337.0,95186.0,90839.0,1.039119804400978
2022,630000,Glendale,6037301205,Census Tract 3012.05,124045.0,19074.0,121808.0,19205.0,,,,,249490.0,,,,,,,,126138.0,20740.0,,,1.039119804400978
2022,630000,Glendale,6037301206,Census Tract 3012.06,79041.0,19697.0,72552.0,29004.0,,,,,158589.0,35134.0,,,70197.0,33532.0,,,78512.0,30115.0,,,1.039119804400978
2022,630000,Glendale,6037301300,Census Tract 3013,189856.0,87790.0,147333.0,78017.0,,,,,206525.0,110930.0,,,,,249490.0,,147147.0,77664.0,249490.0,,1.039119804400978
2022,630000,Glendale,6037301400,Census Tract 3014,147147.0,40470.0,146442.0,38697.0,,,,,,,,,136503.0,90726.0,,,156625.0,46034.0,104345.0,88570.0,1.039119804400978
2022,630000,Glendale,6037301501,Census Tract 3015.01,115845.0,14970.0,114872.0,16002.0,,,,,249490.0,,,,,,,,117038.0,18072.0,,,1.039119804400978
2022,630000,Glendale,6037301502,Census Tract 3015.02,59640.0,14448.0,58152.0,11530.0,,,,,142230.0,138713.0,,,91632.0,2291.0,,,58137.0,11536.0,114881.0,87938.0,1.039119804400978
2022,630000,Glendale,6037301601,Census Tract 3016.01,40247.0,16133.0,35154.0,14152.0,,,,,133392.0,17705.0,,,,,,,39134.0,16017.0,,,1.039119804400978
2022,630000,Glendale,6037301602,Census Tract 3016.02,70501.0,18613.0,79233.0,29594.0,84591.0,31028.0,,,80718.0,48094.0,,,38584.0,11144.0,,,70883.0,27523.0,59147.0,24761.0,1.039119804400978
2022,630000,Glendale,6037301701,Census Tract 3017.01,87936.0,24726.0,93720.0,26102.0,,,,,148380.0,112285.0,,,,,,,94969.0,33352.0,62153.0,38175.0,1.039119804400978
2022,630000,Glendale,6037301702,Census Tract 3017.02,72098.0,18630.0,72853.0,35686.0,70900.0,39855.0,,,154477.0,66359.0,,,40848.0,21101.0,106103.0,97574.0,73395.0,26728.0,40915.0,22184.0,1.039119804400978
2022,630000,Glendale,6037301801,Census Tract 3018.01,72668.0,10261.0,77092.0,9690.0,,,,,89959.0,25223.0,,,61048.0,9684.0,51133.0,7379.0,78232.0,12004.0,63851.0,15000.0,1.039119804400978
2022,630000,Glendale,6037301802,Census Tract 3018.02,81624.0,11006.0,75675.0,14082.0,120452.0,60197.0,,,150908.0,24317.0,,,81492.0,44702.0,58481.0,51351.0,75142.0,14467.0,82960.0,42449.0,1.039119804400978
2022,630000,Glendale,6037301901,Census Tract 3019.01,98530.0,14513.0,101556.0,23451.0,,,,,68606.0,44941.0,,,,,115317.0,38275.0,101314.0,29048.0,65293.0,8492.0,1.039119804400978
2022,630000,Glendale,6037301902,Census Tract 3019.02,96537.0,10825.0,96761.0,22895.0,,,,,89956.0,37328.0,,,166542.0,139407.0,,,96761.0,22895.0,166542.0,139407.0,1.039119804400978
2022,630000,Glendale,6037302002,Census Tract 3020.02,54775.0,23095.0,33802.0,13450.0,,,,,62023.0,27947.0,,,,,55312.0,49599.0,33802.0,12546.0,54899.0,45146.0,1.039119804400978
2022,630000,Glendale,6037302003,Census Tract 3020.03,63872.0,13703.0,59573.0,22188.0,,,,,180331.0,66819.0,,,,,58602.0,2200.0,59573.0,22188.0,86377.0,34574.0,1.039119804400978
2022,630000,Glendale,6037302004,Census Tract 3020.04,60615.0,27989.0,57506.0,32396.0,,,,,100243.0,47825.0,,,46057.0,25520.0,47646.0,20824.0,43986.0,21351.0,69292.0,41089.0,1.039119804400978
2022,630000,Glendale,6037302102,Census Tract 3021.02,92482.0,39829.0,111137.0,30900.0,,,,,92028.0,53638.0,,,62688.0,30105.0,,,94537.0,37382.0,,,1.039119804400978
2022,630000,Glendale,6037302103,Census Tract 3021.03,57031.0,19453.0,46805.0,21489.0,,,,,68408.0,34592.0,,,,,,,44113.0,21527.0,88661.0,51823.0,1.039119804400978
2022,630000,Glendale,6037302104,Census Tract 3021.04,81808.0,10381.0,62214.0,21629.0,106560.0,48692.0,,,100449.0,29957.0,,,,,85240.0,53618.0,61976.0,24799.0,78078.0,53775.0,1.039119804400978
2022,630000,Glendale,6037302201,Census Tract 3022.01,37668.0,21122.0,27747.0,4918.0,,,,,145377.0,77096.0,,,,,,,26917.0,3144.0,79741.0,22992.0,1.039119804400978
2022,630000,Glendale,6037302202,Census Tract 3022.02,52758.0,9227.0,41158.0,11507.0,70814.0,31814.0,,,69432.0,27007.0,,,,,80316.0,54433.0,36014.0,9631.0,57855.0,17314.0,1.039119804400978
2022,630000,Glendale,6037302301,Census Tract 3023.01,84284.0,26667.0,84074.0,43611.0,,,,,94541.0,38877.0,,,94820.0,75419.0,,,73447.0,48105.0,72450.0,43581.0,1.039119804400978
2022,630000,Glendale,6037302302,Census Tract 3023.02,61506.0,12173.0,50008.0,36567.0,,,,,82546.0,29775.0,,,58919.0,36585.0,61721.0,40078.0,44011.0,41037.0,60956.0,9840.0,1.039119804400978
2022,630000,Glendale,6037302401,Census Tract 3024.01,71928.0,13841.0,55853.0,37700.0,,,,,108611.0,63039.0,,,72656.0,15024.0,,,73012.0,45176.0,70703.0,34477.0,1.039119804400978
2022,630000,Glendale,6037302503,Census Tract 3025.03,48641.0,23384.0,48031.0,23849.0,,,,,148940.0,106676.0,,,34557.0,24648.0,,,41764.0,14783.0,,,1.039119804400978
2022,630000,Glendale,6037302504,Census Tract 3025.04,56320.0,6306.0,42684.0,6482.0,,,,,147956.0,31853.0,,,86351.0,22192.0,,,41835.0,8408.0,73966.0,25438.0,1.039119804400978
2022,630000,Glendale,6037302505,Census Tract 3025.05,55419.0,10254.0,45309.0,21199.0,,,,,116996.0,76802.0,,,51003.0,24029.0,78334.0,70256.0,45156.0,23736.0,52207.0,15373.0,1.039119804400978
2022,630000,Glendale,6037302506,Census Tract 3025.06,70893.0,34371.0,71166.0,52265.0,,,,,,,,,67848.0,55487.0,141061.0,70016.0,69131.0,66652.0,69224.0,36795.0,1.039119804400978
2022,630014,Glendora,6037400402,Census Tract 4004.02,130043.0,34038.0,118688.0,17693.0,,,,,201829.0,36054.0,,,178068.0,35983.0,,,118992.0,23238.0,118318.0,105384.0,1.039119804400978
2022,630014,Glendora,6037400404,Census Tract 4004.04,180016.0,15256.0,179431.0,16115.0,,,,,188666.0,127116.0,,,,,220577.0,106576.0,177949.0,28035.0,183145.0,61765.0,1.039119804400978
2022,630014,Glendora,6037400501,Census Tract 4005.01,172754.0,74835.0,200290.0,58404.0,,,,,83389.0,52263.0,,,,,,,187042.0,64568.0,,,1.039119804400978
2022,630014,Glendora,6037400801,Census Tract 4008.01,122131.0,12889.0,116434.0,13752.0,249490.0,,,,180028.0,141800.0,,,105427.0,46760.0,107664.0,55600.0,111345.0,13903.0,122687.0,23667.0,1.039119804400978
2022,630014,Glendora,6037401001,Census Tract 4010.01,118869.0,18227.0,126560.0,19091.0,,,,,119269.0,70354.0,,,154569.0,98981.0,82083.0,52626.0,125927.0,18409.0,148886.0,33626.0,1.039119804400978
2022,630014,Glendora,6037401002,Census Tract 4010.02,84078.0,16900.0,69644.0,20915.0,148400.0,100307.0,,,,,,,72594.0,16957.0,213605.0,154153.0,75047.0,24346.0,73704.0,17828.0,1.039119804400978
2022,630014,Glendora,6037401101,Census Tract 4011.01,77304.0,7254.0,76222.0,7341.0,69041.0,35886.0,,,172898.0,108796.0,,,78259.0,55987.0,147160.0,88614.0,76271.0,7202.0,80662.0,21569.0,1.039119804400978
2022,630014,Glendora,6037401102,Census Tract 4011.02,102782.0,23637.0,101152.0,26522.0,,,,,143474.0,36123.0,,,,,,,84266.0,32017.0,108945.0,38376.0,1.039119804400978
2022,630014,Glendora,6037401201,Census Tract 4012.01,156917.0,41454.0,129544.0,27775.0,,,,,156517.0,122619.0,,,249490.0,,167529.0,75559.0,138739.0,35938.0,168279.0,61604.0,1.039119804400978
2022,630014,Glendora,6037401202,Census Tract 4012.02,89468.0,12065.0,89286.0,22358.0,,,,,93197.0,55739.0,,,61442.0,28307.0,227163.0,224271.0,104056.0,42164.0,81706.0,13970.0,1.039119804400978
2022,630014,Glendora,6037401203,Census Tract 4012.03,104896.0,10335.0,97185.0,14879.0,123452.0,116946.0,,,128916.0,8341.0,,,143705.0,78719.0,,,88245.0,22791.0,148594.0,45445.0,1.039119804400978
2022,630014,Glendora,6037401311,Census Tract 4013.11,98943.0,30338.0,90923.0,27961.0,140328.0,99626.0,,,78567.0,26999.0,,,,,142077.0,89331.0,86425.0,30198.0,110406.0,46827.0,1.039119804400978
2022,630014,Glendora,6037403901,Census Tract 4039.01,111568.0,19352.0,106628.0,33665.0,,,,,122296.0,71962.0,,,141194.0,17476.0,,,87806.0,24414.0,142563.0,32335.0,1.039119804400978
2022,630014,Glendora,6037403902,Census Tract 4039.02,107995.0,36151.0,118592.0,18348.0,,,,,,,,,105142.0,42902.0,71922.0,21230.0,118982.0,13239.0,85472.0,42900.0,1.039119804400978
2022,630014,Glendora,6037404000,Census Tract 4040,101054.0,18871.0,97118.0,10527.0,,,40413.0,526.0,,,,,158757.0,81855.0,99273.0,45785.0,95028.0,7968.0,117962.0,21364.0,1.039119804400978
2022,631092,Green Valley,6037920050,Census Tract 9200.50,70790.0,33355.0,79233.0,48217.0,,,,,,,,,,,,,73238.0,45221.0,115359.0,23012.0,1.039119804400978
2022,631092,Green Valley,6037920102,Census Tract 9201.02,98716.0,12814.0,98352.0,30159.0,,,,,,,,,133646.0,39450.0,100600.0,36345.0,98316.0,66657.0,100561.0,16147.0,1.039119804400978
2022,631596,Hacienda Heights,6037408401,Census Tract 4084.01,91287.0,26777.0,67254.0,21109.0,,,,,98964.0,67124.0,,,,,98262.0,78821.0,65666.0,36642.0,97613.0,42384.0,1.039119804400978
2022,631596,Hacienda Heights,6037408402,Census Tract 4084.02,119065.0,24143.0,123684.0,27979.0,,,135849.0,47466.0,132834.0,64258.0,,,82865.0,53250.0,102799.0,99965.0,125909.0,19694.0,103984.0,28244.0,1.039119804400978
2022,631596,Hacienda Heights,6037408503,Census Tract 4085.03,140467.0,12115.0,162063.0,35290.0,,,,,104800.0,16861.0,,,170215.0,129648.0,249490.0,,142693.0,33786.0,197223.0,56261.0,1.039119804400978
2022,631596,Hacienda Heights,6037408504,Census Tract 4085.04,101260.0,13009.0,84734.0,14323.0,,,,,120415.0,27139.0,,,99431.0,18414.0,111128.0,66142.0,84164.0,10211.0,109468.0,23560.0,1.039119804400978
2022,631596,Hacienda Heights,6037408505,Census Tract 4085.05,109281.0,18776.0,121602.0,22696.0,,,,,108558.0,30745.0,,,69996.0,39582.0,141766.0,93098.0,125993.0,33665.0,109541.0,43469.0,1.039119804400978
2022,631596,Hacienda Heights,6037408623,Census Tract 4086.23,96676.0,25739.0,72883.0,29662.0,249490.0,,,,88001.0,39383.0,,,122530.0,62610.0,,,92222.0,82386.0,101620.0,48816.0,1.039119804400978
2022,631596,Hacienda Heights,6037408624,Census Tract 4086.24,115489.0,32584.0,178185.0,49453.0,,,,,94804.0,7005.0,,,146711.0,57642.0,,,155782.0,66093.0,146386.0,30531.0,1.039119804400978
2022,631596,Hacienda Heights,6037408625,Census Tract 4086.25,134715.0,12357.0,118778.0,54431.0,,,,,131013.0,24506.0,,,173311.0,106302.0,108257.0,35073.0,163182.0,102798.0,140411.0,57382.0,1.039119804400978
2022,631596,Hacienda Heights,6037408627,Census Tract 4086.27,120084.0,37539.0,171617.0,101974.0,223087.0,108306.0,,,120278.0,32009.0,,,79666.0,16984.0,,,137467.0,106252.0,115278.0,80320.0,1.039119804400978
2022,631596,Hacienda Heights,6037408628,Census Tract 4086.28,79583.0,16358.0,71350.0,32003.0,,,,,74525.0,13474.0,,,103133.0,10910.0,212815.0,31700.0,,,101769.0,53838.0,1.039119804400978
2022,631596,Hacienda Heights,6037408629,Census Tract 4086.29,123895.0,30164.0,138746.0,26925.0,,,,,124395.0,42041.0,,,155311.0,97157.0,67953.0,43352.0,106943.0,22685.0,149445.0,37014.0,1.039119804400978
2022,631596,Hacienda Heights,6037408631,Census Tract 4086.31,93794.0,25427.0,97093.0,39727.0,,,,,82237.0,38690.0,,,64891.0,17004.0,203166.0,85845.0,119715.0,60051.0,100699.0,75286.0,1.039119804400978
2022,631596,Hacienda Heights,6037409100,Census Tract 4091,90351.0,15852.0,90490.0,44286.0,,,,,68542.0,43449.0,,,101476.0,58807.0,138482.0,29961.0,65161.0,32237.0,108458.0,29119.0,1.039119804400978
2022,631596,Hacienda Heights,6037500202,Census Tract 5002.02,130244.0,48613.0,145106.0,63561.0,,,,,225575.0,63970.0,,,75522.0,31612.0,,,137683.0,63170.0,90082.0,54983.0,1.039119804400978
2022,631596,Hacienda Heights,6037501600,Census Tract 5016,113870.0,35131.0,122213.0,69274.0,,,148991.0,66848.0,,,,,,,186143.0,44053.0,123296.0,72045.0,112831.0,43225.0,1.039119804400978
2022,631596,Hacienda Heights,6037980035,Census Tract 9800.35,68972.0,19705.0,115602.0,42801.0,,,,,,,,,66893.0,53397.0,,,79233.0,54114.0,69751.0,31836.0,1.039119804400978
2022,632385,Hasley Canyon,6037920104,Census Tract 9201.04,152891.0,25298.0,174312.0,13311.0,,,,,152891.0,37195.0,,,,,115602.0,59697.0,144899.0,53243.0,166191.0,28713.0,1.039119804400978
2022,632385,Hasley Canyon,6037920106,Census Tract 9201.06,111253.0,16661.0,131478.0,33974.0,,,,,123766.0,111951.0,,,95299.0,18374.0,110344.0,47070.0,154569.0,47201.0,95093.0,17351.0,1.039119804400978
2022,632385,Hasley Canyon,6037920116,Census Tract 9201.16,141104.0,23467.0,152394.0,20435.0,,,,,116180.0,19498.0,,,115092.0,20224.0,109200.0,78732.0,154868.0,39041.0,127780.0,48778.0,1.039119804400978
2022,632385,Hasley Canyon,6037920119,Census Tract 9201.19,181846.0,13459.0,189120.0,41144.0,,,,,236238.0,16071.0,,,,,182545.0,56842.0,223311.0,58147.0,168657.0,17848.0,1.039119804400978
2022,632506,Hawaiian Gardens,6037555106,Census Tract 5551.06,71405.0,19999.0,56989.0,50844.0,30009.0,234.0,,,,,,,114752.0,46611.0,94938.0,89745.0,,,95989.0,28650.0,1.039119804400978
2022,632506,Hawaiian Gardens,6037555211,Census Tract 5552.11,89978.0,30597.0,61348.0,43692.0,,,82480.0,22211.0,,,,,96314.0,36450.0,143416.0,17975.0,,,93846.0,24011.0,1.039119804400978
2022,632506,Hawaiian Gardens,6037555212,Census Tract 5552.12,76581.0,12332.0,,,,,,,76498.0,37339.0,,,75726.0,34299.0,49325.0,38208.0,,,77534.0,16556.0,1.039119804400978
2022,632548,Hawthorne,6037601600,Census Tract 6016,48806.0,34904.0,63941.0,16037.0,,,,,236833.0,225350.0,,,49137.0,45478.0,28339.0,27097.0,189844.0,120788.0,46111.0,12282.0,1.039119804400978
2022,632548,Hawthorne,6037601700,Census Tract 6017,51144.0,21828.0,63878.0,35662.0,,,,,115602.0,66911.0,,,67599.0,24826.0,35881.0,11111.0,,,49240.0,20186.0,1.039119804400978
2022,632548,Hawthorne,6037602002,Census Tract 6020.02,74903.0,10316.0,74817.0,57606.0,48466.0,38347.0,,,117421.0,43925.0,,,76635.0,21456.0,91749.0,28939.0,29580.0,3974.0,88773.0,12101.0,1.039119804400978
2022,632548,Hawthorne,6037602103,Census Tract 6021.03,39292.0,27035.0,36086.0,29641.0,25125.0,16745.0,47735.0,37848.0,141047.0,16529.0,,,,,75374.0,16981.0,,,41077.0,29274.0,1.039119804400978
2022,632548,Hawthorne,6037602104,Census Tract 6021.04,71180.0,12200.0,79233.0,39076.0,62107.0,16873.0,,,,,,,78779.0,21162.0,63488.0,54508.0,,,81831.0,19384.0,1.039119804400978
2022,632548,Hawthorne,6037602105,Census Tract 6021.05,58519.0,11930.0,61698.0,34101.0,43859.0,31604.0,,,,,,,70864.0,17542.0,82325.0,75390.0,65765.0,33743.0,70809.0,25260.0,1.039119804400978
2022,632548,Hawthorne,6037602106,Census Tract 6021.06,81564.0,14508.0,82022.0,16511.0,71250.0,47347.0,,,93033.0,28210.0,,,75093.0,41032.0,77741.0,45803.0,82583.0,27393.0,75599.0,11820.0,1.039119804400978
2022,632548,Hawthorne,6037602201,Census Tract 6022.01,136416.0,25034.0,151265.0,11358.0,,,,,131730.0,46697.0,,,,,108093.0,32707.0,170014.0,35562.0,125807.0,34805.0,1.039119804400978
2022,632548,Hawthorne,6037602202,Census Tract 6022.02,94634.0,15309.0,105984.0,37977.0,65205.0,49850.0,,,174274.0,109522.0,,,95158.0,49278.0,91288.0,9716.0,120814.0,23090.0,93973.0,19823.0,1.039119804400978
2022,632548,Hawthorne,6037602301,Census Tract 6023.01,131906.0,23874.0,144052.0,22647.0,123445.0,65631.0,178219.0,101781.0,127725.0,39521.0,,,108819.0,61117.0,,,156816.0,76337.0,91644.0,46947.0,1.039119804400978
2022,632548,Hawthorne,6037602302,Census Tract 6023.02,169580.0,14703.0,164370.0,10117.0,,,,,177776.0,93068.0,,,247801.0,138158.0,208946.0,127444.0,169794.0,12310.0,144827.0,56998.0,1.039119804400978
2022,632548,Hawthorne,6037602402,Census Tract 6024.02,108628.0,11833.0,108536.0,18441.0,97028.0,23863.0,,,108631.0,73835.0,,,96050.0,18301.0,171809.0,91669.0,96119.0,29452.0,113365.0,38432.0,1.039119804400978
2022,632548,Hawthorne,6037602403,Census Tract 6024.03,76064.0,25118.0,81881.0,14280.0,48343.0,30696.0,,,86889.0,68434.0,,,83779.0,69845.0,73172.0,46947.0,94690.0,28459.0,76869.0,20848.0,1.039119804400978
2022,632548,Hawthorne,6037602404,Census Tract 6024.04,65215.0,16653.0,68166.0,15325.0,52706.0,12140.0,,,,,,,55749.0,33532.0,78944.0,6970.0,99885.0,41726.0,68390.0,15445.0,1.039119804400978
2022,632548,Hawthorne,6037602504,Census Tract 6025.04,62718.0,13400.0,52025.0,7329.0,88481.0,18479.0,,,38793.0,5508.0,,,66244.0,7235.0,,,,,57906.0,7495.0,1.039119804400978
2022,632548,Hawthorne,6037602505,Census Tract 6025.05,65724.0,17645.0,60502.0,21830.0,71223.0,34243.0,,,,,,,60677.0,15348.0,94015.0,25650.0,58450.0,18417.0,66140.0,21906.0,1.039119804400978
2022,632548,Hawthorne,6037602506,Census Tract 6025.06,59410.0,9495.0,58588.0,20260.0,58067.0,16390.0,,,110569.0,88856.0,,,82109.0,23007.0,57275.0,36896.0,38920.0,8395.0,58580.0,21571.0,1.039119804400978
2022,632548,Hawthorne,6037602507,Census Tract 6025.07,60075.0,6106.0,64445.0,41189.0,60355.0,8084.0,,,114465.0,93086.0,,,50959.0,32266.0,37668.0,9450.0,,,50441.0,15755.0,1.039119804400978
2022,632548,Hawthorne,6037602510,Census Tract 6025.10,45740.0,17209.0,79159.0,27815.0,31343.0,30844.0,34597.0,7295.0,,,,,66504.0,63260.0,,,,,59028.0,48153.0,1.039119804400978
2022,632548,Hawthorne,6037602511,Census Tract 6025.11,56002.0,20717.0,64414.0,47890.0,55903.0,22118.0,249490.0,,,,,,45285.0,30304.0,,,,,50079.0,41984.0,1.039119804400978
2022,632548,Hawthorne,6037602513,Census Tract 6025.13,,,,,36042.0,34434.0,,,,,,,,,,,,,,,1.039119804400978
