YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2015,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,79216.38182,8301.021299999999,78432.07398,9823.1977,,,,,67240.20749999999,30915.66068,,,88393.29953999999,22013.5087,,,80085.82834,66504.91889999999,79322.16017999999,9075.0093,$79216.38182,$830121299999999,$784327398,$9823.1977,Not available,Not available,Not available,Not available,$67240.20749999999,$30915.66068,Not available,Not available,$88393.29953999999,$22013.5087,Not available,Not available,$80085.82834,$66504.91889999999,$79322.16017999999,$9075093,1
2015,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,64206.17453999999,16425.315339999997,73881.02454,26261.41284,,,,,77157.57373999999,68906.86166,,,52178.40102,9407.82414,,,64767.31584,43322.68832,53892.78444,10837.12198,$64206.17453999999,$16425.315339999997,$738812454,$26261.41284,Not available,Not available,Not available,Not available,$77157.57373999999,$68906.86166,Not available,Not available,$52178.40102,$9407.82414,Not available,Not available,$64767.31584,$43322.68832,$53892.78444,$10837.12198,1
2016,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,70044.15000000001,10639.06962,82382.10864,16101.23979,,,83840.30049000001,50872.42938,128148.95625,102361.24728,,,57308.850000000006,18035.73186,,,100290.4875,27509.52153,66571.23369000001,9230.54544,$70044.15000000001,$106396962,$82382.10864,$16101.23979,Not available,Not available,$83840.30049000001,$50872.42938,$128148.95625,$102361.24728,Not available,Not available,$57308.850000000006,$18035.73186,Not available,Not available,$100290.4875,$27509.52153,$66571.23369000001,$9230.54544,1
2016,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,79040.36592,7874.23599,76991.25615,9905.51634,,,,,64131.15021,21657.65118,,,91832.97477,20058.0975,,,78534.77451,19809.75915,82289.14095,12555.73227,$79040.36592,$7874.23599,$76991.25615,$9905.51634,Not available,Not available,Not available,Not available,$64131.15021,$21657.65118,Not available,Not available,$91832.97477,$20058975,Not available,Not available,$78534.77451,$19809.75915,$82289.14095,$12555.73227,1
2016,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,81899.44077,12429.6528,84100.10061000001,9168.14247,,,,,74896.2993,30279.44928,,,81694.40244,60369.14259,,,83609.79156,46823.87751,83398.38558,26695.73586,$81899.44077,$12429.6528,$84100.10061000001,$9168.14247,Not available,Not available,Not available,Not available,$74896.2993,$30279.44928,Not available,Not available,$81694.40244,$60369.14259,Not available,Not available,$83609.79156,$46823.87751,$83398.38558,$26695.73586,1
2014,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,73171.39125,18607.824,75917.33750000001,19299.15635,,,81570.75625,25563.79043,,,,,63857.14157000001,36835.738260000006,,,102569.16875,18724.1229,67264.69934,14764.79146,$73171.39125,$18607.824,$75917.33750000001,$19299.15635,Not available,Not available,$81570.75625,$25563.79043,Not available,Not available,Not available,Not available,$63857.14157000001,$36835.738260000006,Not available,Not available,$102569.16875,$18724.1229,$67264.69934,$14764.79146,1
2014,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,67421.05675,21619.96551,64071.64843,36198.67873,,,,,66373.07444000001,63048.21811,,,70148.91206,35706.34672,,,52944.42812,44521.803340000006,68533.64956,31790.95042,$674215675,$21619.96551,$64071.64843,$36198.67873,Not available,Not available,Not available,Not available,$663737444000001,$63048.21811,Not available,Not available,$70148.91206,$35706.34672,Not available,Not available,$52944.42812,$44521.803340000006,$68533.64956,$31790.95042,1
2014,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,65772.19679,9692.86721,66339.47698,3872.75337,,,,,77532.6,87817.29939,,,52558.05733,10027.5496,,,65229.46859,49649.29262,56072.86853000001,16568.71662,$65772.19679,$9692.86721,$66339.47698,$3872.75337,Not available,Not available,Not available,Not available,$77532.6,$87817.29939,Not available,Not available,$525585733,$10027.5496,Not available,Not available,$65229.46859,$49649.29262,$56072.86853000001,$16568.71662,1
2017,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,67962.59,15520.41092,81501.48614000001,12942.82058,,,,,,,,,60433.08324,13401.72394,,,116908.125,87468.47684,61708.7847,10592.18788,$67962.59,$15520.41092,$81501.48614000001,$12942.82058,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$604338324,$13401.72394,Not available,Not available,$116908.125,$87468.47684,$61708.7847,$10592.18788,1
2017,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,79756.90516,6573.04242,76156.75842,12940.32654,,,,,63670.34716,31997.28618,,,83394.4625,16303.53948,,,76156.75842,61257.36346,80833.08342,8966.0738,$79756.90516,$65734242,$76156.75842,$12940.32654,Not available,Not available,Not available,Not available,$63670.34716,$31997.28618,Not available,Not available,$83394.4625,$16303.53948,Not available,Not available,$76156.75842,$61257.36346,$808338342,$8966738,1
2017,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,82485.38492,21751.76986,81218.4126,24942.89404,,,,,,,,,90684.54142,72212.43416,,,67877.79264,28483.18382,82485.38492,36788.33702,$82485.38492,$21751.76986,$81218.4126,$24942.89404,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$90684.54142,$72212.43416,Not available,Not available,$67877.79264,$28483.18382,$82485.38492,$36788.33702,1
