YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2012,6037575101,Census Tract 5751.01,Signal Hill,Los Angeles County,California,SignalHill,55012.2375,16931.766480000002,45971.55973,33540.7945,36481.448650000006,55377.652120000006,,,38897.98621,28715.72116,13128.25372,186042.71863,61616.37326000001,8839.299640000001,68533.91207,55699.056950000006,64754.40465,28634.36973,56123.15129,17285.17843,$55012.2375,$16931.766480000002,$45971.55973,$33540.7945,$36481.448650000006,$55377.652120000006,Not available,Not available,$38897.98621,$28715.72116,$13128.25372,$186042.71863,$61616.37326000001,$8839.299640000001,$68533.91207,$5569956950000006,$64754.40465,$28634.36973,$56123.15129,$17285.17843,1
2012,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,,,,,,,,,,,,,,,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,1
2019,6037572001,Census Tract 5720.01,Signal Hill,Los Angeles County,California,SignalHill,120305.2375,19779.67552,123526.13002,19955.42578,,,,,150101.48226000002,84379.25408000001,,,,,191458.98562,126390.7397,127506.21584,33582.64662,78310.49,49053.45182,$120305.2375,$19779.67552,$123526.13002,$19955.42578,Not available,Not available,Not available,Not available,$150101.48226000002,$84379.25408000001,Not available,Not available,Not available,Not available,$191458.98562,$126390.7397,$127506.21584,$33582.64662,$78310.49,$49053.45182,1
2019,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,89716.32320000001,26048.10146,79880.28654,46111.12944,63542.685840000006,47635.49394,,,122546.95,42330.70548,,,90714.6325,22166.0532,100628.38186,88012.6217,99881.14436,34454.224440000005,89743.82154,39139.70246,$89716.32320000001,$26048.10146,$79880.28654,$46111.12944,$63542.685840000006,$47635.49394,Not available,Not available,$122546.95,$42330.70548,Not available,Not available,$90714.6325,$22166532,$100628.38186,$88012.6217,$99881.14436,$34454.224440000005,$89743.82154,$39139.70246,1
2019,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,79515.63464,18507.5784,77712.70000000001,30946.392720000003,58098.01452,52720.29568,,,92657.45,46754.351480000005,,,90779.19382,15218.53782,20658.42682,2682.8815200000004,98087.77436,52226.52114,58118.339380000005,41215.229340000005,$79515.63464,$18507.5784,$77712.70000000001,$30946.392720000003,$580981452,$52720.29568,Not available,Not available,$92657.45,$46754.351480000005,Not available,Not available,$90779.19382,$15218.53782,$20658.42682,$2682.8815200000004,$98087.77436,$52226.52114,$58118.339380000005,$41215.229340000005,1
2019,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,121173.22858,22747.10508,113366.09118,28353.1797,69209.73504,47138.13266,,,154881.4111,52436.94322,,,104002.30862,88128.59296000001,,,110923.52124,34246.19352,126283.1375,100086.78412,$121173.22858,$22747.10508,$1133669118,$28353.1797,$69209.73504,$47138.13266,Not available,Not available,$154881.4111,$52436.94322,Not available,Not available,$104002.30862,$88128.59296000001,Not available,Not available,$110923.52124,$34246.19352,$126283.1375,$100086.78412,1
2019,6037575101,Census Tract 5751.01,Signal Hill,Los Angeles County,California,SignalHill,55295.575,10739.89514,55627.946240000005,14300.332380000002,,,,,57334.03890000001,32738.567140000003,,,61709.8617,9489.31846,,,52778.879100000006,29224.757520000003,57605.435560000005,11445.28734,$55295.575,$10739.89514,$55627.946240000005,$14300.332380000002,Not available,Not available,Not available,Not available,$573343890000001,$32738.567140000003,Not available,Not available,$61709.8617,$9489.31846,Not available,Not available,$52778.879100000006,$29224.757520000003,$57605.435560000005,$11445.28734,1
2019,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,,,,,,,,,,,,,,,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,1
2010,6037572001,Census Tract 5720.01,Signal Hill,Los Angeles County,California,SignalHill,101723.27576,11653.9773,101148.6553,14980.875220000002,91474.23846,60544.48436,271580.52176000003,317329.58298,118380.2444,60833.902,,,110639.025,103220.9418,,,101185.18374,13885.02202,134962.75122,109516.47794,$101723.27576,$11653.9773,$101148.6553,$14980.875220000002,$91474.23846,$60544.48436,$271580.52176000003,$317329.58298,$118380.2444,$60833.902,Not available,Not available,$11063925,$103220.9418,Not available,Not available,$101185.18374,$138852202,$134962.75122,$109516.47794,1
2010,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,91360.43832,7991.298720000001,92672.65228,19105.77906,43904.375,32014.36778,,,72726.7191,37191.57168,,,95388.4013,8490.05242,,,92807.52652,18283.88916,119554.77424,81712.71534000001,$91360.43832,$7991.298720000001,$92672.65228,$19105.77906,$43904.375,$32014.36778,Not available,Not available,$72726.7191,$37191.57168,Not available,Not available,$95388.4013,$84905242,Not available,Not available,$92807.52652,$18283.88916,$119554.77424,$81712.71534000001,1
2010,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,86659.50908,13799.32068,89955.49832,25953.45662,102186.90596,36011.422080000004,121176.075,176943.76336,85551.01142000001,91930.84396,,,74318.51612,49920.32808,98989.26252,106119.33302,108296.99002,20757.9885,63306.5964,18785.45274,$86659.50908,$13799.32068,$89955.49832,$25953.45662,$102186.90596,$36011.422080000004,$12117675,$176943.76336,$855511142000001,$91930.84396,Not available,Not available,$74318.51612,$49920.32808,$98989.26252,$106119.33302,$108296.99002,$20757.9885,$63306.5964,$18785.45274,1
2010,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,151064.76856,21567.23394,152652.35076,29720.10076,161933.3844,36791.16378,,,87579.74478000001,90457.0619,,,281790.22074,380851.1352,75013.96142,79769.68332000001,128702.33858,39407.16206,219315.34882,70065.76274,$151064.76856,$21567.23394,$152652.35076,$29720.10076,$161933.3844,$36791.16378,Not available,Not available,$87579.74478000001,$90457619,Not available,Not available,$281790.22074,$380851.1352,$75013.96142,$79769.68332000001,$128702.33858,$39407.16206,$219315.34882,$70065.76274,1
2010,6037575101,Census Tract 5751.01,Signal Hill,Los Angeles County,California,SignalHill,66917.29220000001,13896.26154,80643.55600000001,19017.26784,51932.20216,26120.644480000003,,,46499.29918,16666.80322,,,69895.765,11261.99904,70598.235,46104.511040000005,77271.7,57622.209160000006,72205.48636000001,11937.77518,$66917.29220000001,$13896.26154,$80643.55600000001,$19017.26784,$51932.20216,$26120.644480000003,Not available,Not available,$46499.29918,$16666.80322,Not available,Not available,$69895.765,$11261.99904,$70598.235,$46104.511040000005,$77271.7,$57622.209160000006,$72205.48636000001,$11937.77518,1
2010,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,,,,,,,,,,,,,,,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,1
2023,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,75469.0,18637.0,85089.0,24169.0,,,,,105000.0,94328.0,,,,,51667.0,34600.0,89286.0,24425.0,,,$75469,$18637,$85089,$24169,Not available,Not available,Not available,Not available,$105000,$94328,Not available,Not available,Not available,Not available,$51667,$34600,$89286,$24425,Not available,Not available,1
2023,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,81131.0,21167.0,96837.0,29069.0,40214.0,32209.0,,,63542.0,58551.0,,,151250.0,108583.0,80849.0,41885.0,126071.0,43636.0,95015.0,28674.0,$81131,$21167,$96837,$29069,$40214,$32209,Not available,Not available,$63542,$58551,Not available,Not available,$151250,$108583,$80849,$41885,$126071,$43636,$95015,$28674,1
2023,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,136438.0,19252.0,132961.0,17484.0,102000.0,59876.0,,,138438.0,36130.0,,,,,250001.0,,130417.0,26681.0,156300.0,11672.0,$136438,$19252,$132961,$17484,$102000,$59876,Not available,Not available,$138438,$36130,Not available,Not available,Not available,Not available,Not available. Exceeds $250K!,Not available,$130417,$26681,$156300,$11672,1
