YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2011,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,54461.0,10312.0,66942.0,19016.0,140163.0,153799.0,,,60397.0,115865.0,,,51811.0,8255.0,27514.0,20257.0,102114.0,58967.0,47015.0,12819.0,$54461,$10312,$66942,$19016,$140163,$153799,Not available,Not available,$60397,$115865,Not available,Not available,$51811,$8255,$27514,$20257,$102114,$58967,$47015,$12819,1
2011,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,71436.0,8131.0,50542.0,22948.0,106734.0,29794.0,13435.0,162587.0,106630.0,20615.0,,,71218.0,59814.0,130054.0,115484.0,46681.0,23146.0,70563.0,7514.0,$71436,$8131,$50542,$22948,$106734,$29794,$13435,$162587,$106630,$20615,Not available,Not available,$71218,$59814,$130054,$115484,$46681,$23146,$70563,$7514,1
2011,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,52103.0,8124.0,63357.0,18564.0,65523.0,82952.0,,,90201.0,81197.0,,,45347.0,14190.0,88839.0,62326.0,43909.0,25533.0,51923.0,8335.0,$52103,$8124,$63357,$18564,$65523,$82952,Not available,Not available,$90201,$81197,Not available,Not available,$45347,$14190,$88839,$62326,$43909,$25533,$51923,$8335,1
2011,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,74110.0,17813.0,67346.0,16921.0,,,,,95647.0,219856.0,,,82117.0,28721.0,12378.0,91289.0,75828.0,13252.0,75073.0,24865.0,$74110,$17813,$67346,$16921,Not available,Not available,Not available,Not available,$95647,$219856,Not available,Not available,$82117,$28721,$12378,$91289,$75828,$13252,$75073,$24865,1
2011,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,79138.0,17011.0,84244.0,18751.0,,,,,56062.0,13550.0,,,85188.0,30036.0,119559.0,49363.0,90201.0,65500.0,85396.0,19603.0,$79138,$17011,$84244,$18751,Not available,Not available,Not available,Not available,$56062,$13550,Not available,Not available,$85188,$30036,$119559,$49363,$90201,$65500,$85396,$19603,1
2011,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,94345.0,13546.0,76911.0,5908.0,,,,,118708.0,15832.0,,,93231.0,10737.0,,,56214.0,9891.0,94725.0,16943.0,$94345,$13546,$76911,$5908,Not available,Not available,Not available,Not available,$118708,$15832,Not available,Not available,$93231,$10737,Not available,Not available,$56214,$9891,$94725,$16943,1
2011,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,61268.0,15901.0,57379.0,18623.0,,,,,,,,,65636.0,29808.0,,,63091.0,20675.0,60815.0,19297.0,$61268,$15901,$57379,$18623,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$65636,$29808,Not available,Not available,$63091,$20675,$60815,$19297,1
2011,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,84812.0,23764.0,96063.0,52020.0,79874.0,975.0,,,196059.0,61523.0,,,83518.0,9444.0,340381.0,,81351.0,61874.0,84623.0,25381.0,$84812,$23764,$96063,$52020,$79874,$975,Not available,Not available,$196059,$61523,Not available,Not available,$83518,$9444,$340381,Not available,$81351,$61874,$84623,$25381,1
2011,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,58390.0,8446.0,54461.0,19003.0,109489.0,159478.0,,,33470.0,99230.0,,,60153.0,17757.0,,,45729.0,30019.0,59116.0,8177.0,$58390,$8446,$54461,$19003,$109489,$159478,Not available,Not available,$33470,$99230,Not available,Not available,$60153,$17757,Not available,Not available,$45729,$30019,$59116,$8177,1
2011,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,116202.0,45551.0,117525.0,50165.0,,,176025.0,1077.0,,,,,89456.0,895.0,,,150031.0,62005.0,90945.0,15052.0,$116202,$45551,$117525,$50165,Not available,Not available,$176025,$1077,Not available,Not available,Not available,Not available,$89456,$895,Not available,Not available,$150031,$62005,$90945,$15052,1
