YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2018,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,114486.0,12376.0,118381.0,20979.0,,,,,164943.0,70896.0,,,74274.0,53843.0,,,128902.0,21561.0,75320.0,40474.0
2018,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,121111.0,34786.0,113477.0,38437.0,138171.0,57169.0,,,127207.0,49585.0,,,,,,,145314.0,57650.0,72916.0,36665.0
2018,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,198530.0,31058.0,287770.0,78464.0,,,,,183735.0,19390.0,,,,,,,286940.0,104312.0,,
2018,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,187158.0,36591.0,241234.0,60571.0,,,,,165476.0,40397.0,,,,,304324.0,,241117.0,58064.0,304324.0,
2018,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,124612.0,15548.0,139785.0,49203.0,,,,,98566.0,37996.0,,,87240.0,68156.0,,,176760.0,88428.0,125533.0,25725.0
2018,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,94904.0,10155.0,95543.0,8010.0,103578.0,77182.0,,,87584.0,30222.0,,,105118.0,63665.0,105052.0,89288.0,94949.0,12859.0,122816.0,38522.0
2020,6037464101,Census Tract 4641.01,San Marino,Los Angeles County,California,SanMarino,206826.0,45153.0,294971.0,,,,,,174887.0,44801.0,,,,,,,294971.0,,,
2020,6037464102,Census Tract 4641.02,San Marino,Los Angeles County,California,SanMarino,211668.0,87358.0,287596.0,146982.0,,,,,210467.0,95751.0,,,,,,,294971.0,,155630.0,136078.0
2020,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,167218.0,41775.0,207770.0,128273.0,,,,,141164.0,44924.0,,,,,,,254504.0,128075.0,,
2020,6037480002,Census Tract 4800.02,San Marino,Los Angeles County,California,SanMarino,138261.0,21799.0,121921.0,28095.0,,,,,169903.0,78661.0,,,131631.0,35639.0,,,143060.0,70270.0,119195.0,29685.0
2015,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,113142.0,26074.0,115024.0,36981.0,53391.0,50389.0,,,193497.0,75274.0,,,,,,,140285.0,49914.0,110582.0,20708.0
2015,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,145929.0,18136.0,164472.0,21939.0,,,,,92879.0,60094.0,,,,,,,170837.0,44548.0,118785.0,58606.0
2015,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,186393.0,41558.0,199026.0,93798.0,,,,,192505.0,69109.0,,,,,,,181749.0,92735.0,172771.0,133363.0
2015,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,144431.0,24028.0,115968.0,26879.0,,,,,163666.0,48080.0,,,,,,,136658.0,50735.0,79472.0,54637.0
2015,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,125021.0,16673.0,137120.0,6633.0,,,,,106746.0,36058.0,,,,,,,141092.0,16767.0,103198.0,36696.0
2015,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,86598.0,11708.0,80426.0,20080.0,,,,,91035.0,24279.0,,,122798.0,55908.0,,,84816.0,19622.0,73835.0,24894.0
2016,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,107136.0,12265.0,110373.0,30527.0,,,,,110241.0,41066.0,,,75502.0,54671.0,117165.0,46607.0,138496.0,48697.0,95833.0,41553.0
2016,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,136570.0,32213.0,150769.0,22282.0,,,,,72750.0,59054.0,,,,,,,165559.0,30821.0,107653.0,41857.0
2016,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,185983.0,35505.0,198592.0,123857.0,,,,,196529.0,38317.0,,,,,,,162774.0,105093.0,,
2016,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,157511.0,27484.0,129122.0,64786.0,,,,,165848.0,36825.0,,,,,318384.0,,157599.0,84776.0,81188.0,78801.0
2016,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,125554.0,12111.0,131984.0,16883.0,,,,,105672.0,32102.0,,,99916.0,33512.0,,,137436.0,39414.0,119712.0,36586.0
2016,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,87797.0,13553.0,84701.0,17863.0,115612.0,88164.0,,,90458.0,40312.0,,,140572.0,45540.0,,,85250.0,20795.0,84371.0,30031.0
2014,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,133626.0,22121.0,149270.0,39511.0,54560.0,72457.0,,,135279.0,90571.0,,,122613.0,61658.0,,,173641.0,31841.0,110688.0,25038.0
2014,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,143057.0,22944.0,163863.0,46027.0,154320.0,100189.0,,,135951.0,50184.0,,,31293.0,99613.0,59289.0,33706.0,166857.0,77190.0,143318.0,37902.0
2014,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,193244.0,51396.0,207871.0,100622.0,,,,,191628.0,54076.0,,,174180.0,409752.0,153911.0,276844.0,154004.0,95319.0,254763.0,170904.0
2014,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,132897.0,16334.0,108968.0,22005.0,,,,,152394.0,20410.0,,,,,,,136362.0,53381.0,80207.0,12072.0
2014,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,146181.0,25000.0,137398.0,15235.0,,,,,190229.0,39429.0,,,,,104992.0,367891.0,138913.0,18149.0,114684.0,51064.0
2014,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,87675.0,10731.0,88292.0,18572.0,69456.0,36829.0,,,89209.0,22593.0,,,123310.0,69684.0,35124.0,125362.0,90743.0,10179.0,72972.0,24840.0
2017,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,113057.0,16304.0,125481.0,31805.0,54124.0,50043.0,,,185494.0,68531.0,,,75965.0,61356.0,114181.0,59237.0,132301.0,34607.0,77212.0,53957.0
2017,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,135325.0,28501.0,152994.0,23688.0,44562.0,37250.0,,,77487.0,73282.0,,,,,,,171572.0,21646.0,80082.0,47383.0
2017,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,206907.0,54586.0,298232.0,67000.0,,,,,191314.0,33686.0,,,,,,,287958.0,107479.0,,
2017,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,158898.0,43238.0,116766.0,105879.0,,,,,166139.0,41809.0,,,,,,,150508.0,110947.0,,
2017,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,126049.0,11530.0,137692.0,26128.0,,,,,108179.0,49811.0,,,100888.0,21355.0,,,150942.0,89007.0,119332.0,30274.0
2017,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,93251.0,13151.0,94449.0,16175.0,,,,,68683.0,46221.0,,,124858.0,67848.0,,,93444.0,23971.0,122068.0,59020.0
