YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2013,6037408004,Census Tract 4080.04,West Covina,Los Angeles County,California,WestCovina,79543.0,35633.0,129233.0,35554.0,61126.0,47338.0,,,59775.0,44628.0,,,58396.0,31944.0,149054.0,95355.0,130374.0,94433.0,80404.0,44783.0,$79543,$35633,$129233,$35554,$61126,$47338,Not available,Not available,$59775,$44628,Not available,Not available,$58396,$31944,$149054,$95355,$130374,$94433,$80404,$44783,1
2013,6037408005,Census Tract 4080.05,West Covina,Los Angeles County,California,WestCovina,101125.0,9840.0,95561.0,18090.0,63569.0,50402.0,,,127738.0,55733.0,,,100627.0,15025.0,,,87793.0,17967.0,105936.0,17961.0,$101125,$9840,$95561,$18090,$63569,$50402,Not available,Not available,$127738,$55733,Not available,Not available,$100627,$15025,Not available,Not available,$87793,$17967,$105936,$17961,1
2013,6037408006,Census Tract 4080.06,West Covina,Los Angeles County,California,WestCovina,92137.0,21464.0,102340.0,35024.0,54378.0,61635.0,,,105592.0,32861.0,,,69836.0,40202.0,,,92988.0,85710.0,70470.0,33637.0,$92137,$21464,$102340,$35024,$54378,$61635,Not available,Not available,$105592,$32861,Not available,Not available,$69836,$40202,Not available,Not available,$92988,$85710,$70470,$33637,1
2013,6037408133,Census Tract 4081.33,West Covina,Los Angeles County,California,WestCovina,81529.0,14551.0,86625.0,48720.0,32707.0,62520.0,,,103184.0,25201.0,,,54415.0,21719.0,119273.0,15153.0,103129.0,64846.0,73847.0,28026.0,$81529,$14551,$86625,$48720,$32707,$62520,Not available,Not available,$103184,$25201,Not available,Not available,$54415,$21719,$119273,$15153,$103129,$64846,$73847,$28026,1
2013,6037408134,Census Tract 4081.34,West Covina,Los Angeles County,California,WestCovina,124656.0,25747.0,106443.0,21164.0,145989.0,26884.0,,,146975.0,40876.0,,,86909.0,4563.0,,,132078.0,99449.0,95246.0,28525.0,$124656,$25747,$106443,$21164,$145989,$26884,Not available,Not available,$146975,$40876,Not available,Not available,$86909,$4563,Not available,Not available,$132078,$99449,$95246,$28525,1
2013,6037408135,Census Tract 4081.35,West Covina,Los Angeles County,California,WestCovina,87260.0,5606.0,64593.0,7034.0,77519.0,55448.0,,,91323.0,23813.0,,,82109.0,29851.0,,,63635.0,53118.0,78376.0,25638.0,$87260,$5606,$64593,$7034,$77519,$55448,Not available,Not available,$91323,$23813,Not available,Not available,$82109,$29851,Not available,Not available,$63635,$53118,$78376,$25638,1
2013,6037408136,Census Tract 4081.36,West Covina,Los Angeles County,California,WestCovina,81649.0,17858.0,90543.0,18349.0,,,,,66901.0,40550.0,,,68502.0,212296.0,71318.0,75096.0,99308.0,31884.0,90991.0,23169.0,$81649,$17858,$90543,$18349,Not available,Not available,Not available,Not available,$66901,$40550,Not available,Not available,$68502,$212296,$71318,$75096,$99308,$31884,$90991,$23169,1
2013,6037408137,Census Tract 4081.37,West Covina,Los Angeles County,California,WestCovina,77680.0,8097.0,78911.0,14378.0,110026.0,118895.0,,,79349.0,13859.0,,,55381.0,49034.0,,,77955.0,22218.0,65585.0,30632.0,$77680,$8097,$78911,$14378,$110026,$118895,Not available,Not available,$79349,$13859,Not available,Not available,$55381,$49034,Not available,Not available,$77955,$22218,$65585,$30632,1
2013,6037408141,Census Tract 4081.41,West Covina,Los Angeles County,California,WestCovina,75960.0,15690.0,63263.0,5288.0,,,,,98859.0,24860.0,,,110002.0,1674.0,78415.0,54205.0,76879.0,31467.0,64250.0,9501.0,$75960,$15690,$63263,$5288,Not available,Not available,Not available,Not available,$98859,$24860,Not available,Not available,$110002,$1674,$78415,$54205,$76879,$31467,$64250,$9501,1
2011,6037403500,Census Tract 4035,West Covina,Los Angeles County,California,WestCovina,118850.0,61240.0,120623.0,78082.0,76411.0,27003.0,,,238645.0,129690.0,,,340381.0,,,,81833.0,109683.0,222870.0,1942.0,$118850,$61240,$120623,$78082,$76411,$27003,Not available,Not available,$238645,$129690,Not available,Not available,$340381,Not available,Not available,Not available,$81833,$109683,$222870,$1942,1
