YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2018,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,125309.0,31684.0,102534.0,38157.0,104420.0,101847.0,,,161900.0,59393.0,,,,,204847.0,29034.0,103001.0,38335.0,104230.0,66145.0
2018,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,207091.0,40905.0,241632.0,69757.0,,,,,193752.0,72792.0,,,,,,,248631.0,47861.0,,
2018,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,167208.0,30133.0,190419.0,29622.0,,,,,130028.0,45222.0,,,,,,,181941.0,34738.0,200726.0,113776.0
2018,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,291389.0,32340.0,289411.0,37570.0,,,,,280738.0,104961.0,,,,,,,290324.0,35887.0,304324.0,
2018,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,246501.0,57765.0,248457.0,55485.0,,,,,,,,,,,,,259720.0,48441.0,152304.0,82227.0
2020,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,167441.0,26456.0,174078.0,35406.0,,,,,170296.0,41259.0,,,,,93653.0,38219.0,166520.0,44290.0,,
2020,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,244193.0,18829.0,261418.0,45862.0,,,,,182389.0,47245.0,,,,,237451.0,146355.0,252258.0,26705.0,294971.0,
2020,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,132982.0,44500.0,90387.0,46422.0,,,,,248660.0,111539.0,,,,,,,100880.0,56102.0,,
2020,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,229175.0,38156.0,207069.0,89447.0,,,,,240893.0,77240.0,,,,,,,207069.0,89447.0,,
2020,6037670417,Census Tract 6704.17,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,169608.0,31069.0,156334.0,13270.0,,,,,209245.0,36832.0,,,,,213853.0,195990.0,155640.0,8824.0,223194.0,75518.0
2020,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,215045.0,73544.0,232119.0,86858.0,,,,,213542.0,88019.0,,,,,,,238926.0,79007.0,,
2015,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,170116.0,34619.0,198234.0,52061.0,169120.0,27811.0,,,133835.0,106634.0,,,,,204139.0,17745.0,196823.0,61074.0,234615.0,143548.0
2015,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,207932.0,37946.0,203576.0,26568.0,,,,,255577.0,58997.0,,,,,285177.0,195447.0,205188.0,26474.0,322496.0,
2015,6037670403,Census Tract 6704.03,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,172535.0,14035.0,175222.0,23035.0,,,,,168235.0,40620.0,,,,,,,175975.0,25313.0,152379.0,88682.0
2015,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,133646.0,27704.0,126338.0,26041.0,,,,,130073.0,56640.0,,,,,,,115260.0,26156.0,307076.0,178585.0
2015,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,161892.0,53677.0,154260.0,52552.0,,,,,195109.0,50358.0,,,,,,,162215.0,61855.0,,
2015,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,146618.0,12561.0,145790.0,19311.0,,,,,145312.0,29272.0,,,,,153364.0,127422.0,141092.0,21188.0,199823.0,85392.0
2015,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,279226.0,19231.0,280839.0,23448.0,,,,,272508.0,69125.0,,,,,,,280750.0,23750.0,322496.0,
2015,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,215647.0,55112.0,213950.0,49091.0,,,,,,,,,,,,,234329.0,68561.0,,
2016,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,174898.0,27465.0,190595.0,25397.0,166992.0,20812.0,,,135618.0,97233.0,,,,,,,190306.0,26831.0,283891.0,282075.0
2016,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,205357.0,26915.0,198989.0,25822.0,,,,,256298.0,47531.0,,,,,,,197596.0,26116.0,318384.0,
2016,6037670403,Census Tract 6704.03,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,176702.0,14146.0,173121.0,20729.0,,,,,182220.0,15422.0,,,,,,,175747.0,19630.0,154018.0,145677.0
2016,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,129387.0,18150.0,127269.0,26959.0,,,,,127618.0,62356.0,,,,,,,116564.0,28313.0,306588.0,130142.0
2016,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,142158.0,45135.0,167682.0,73532.0,,,,,135511.0,69537.0,,,,,,,193895.0,64536.0,,
2016,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,150967.0,15059.0,151350.0,17580.0,,,,,145925.0,51895.0,,,,,,,149042.0,14996.0,208686.0,45655.0
2016,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,281150.0,16749.0,281591.0,26343.0,,,,,252053.0,102587.0,,,,,,,281946.0,31822.0,318384.0,
2016,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,208487.0,61220.0,207320.0,50065.0,,,,,,,,,,,,,217296.0,62374.0,143639.0,119633.0
2014,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,166254.0,32048.0,197812.0,53854.0,166234.0,25782.0,,,136758.0,100237.0,,,,,204959.0,157310.0,197408.0,55003.0,115653.0,234705.0
2014,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,194236.0,27540.0,179940.0,35218.0,323054.0,,,,260519.0,161152.0,,,,,,,170321.0,41718.0,323054.0,
2014,6037670403,Census Tract 6704.03,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,172531.0,19600.0,172087.0,22040.0,,,,,167584.0,38693.0,,,,,135359.0,503380.0,170064.0,25479.0,201728.0,68998.0
2014,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,143758.0,35923.0,115145.0,22402.0,,,,,171622.0,30265.0,,,,,233495.0,128982.0,114069.0,19993.0,,
2014,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,162818.0,59685.0,155227.0,29514.0,,,,,218262.0,32078.0,,,,,36343.0,91722.0,156762.0,26304.0,,
2014,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,150132.0,7311.0,150049.0,19050.0,,,,,150885.0,23821.0,,,,,,,146343.0,19883.0,198874.0,19904.0
2014,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,282455.0,15930.0,270961.0,25656.0,,,,,323054.0,,,,,,,,270556.0,27934.0,323054.0,
2014,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,214561.0,72516.0,199840.0,72463.0,,,,,323054.0,,,,,,,,198096.0,89748.0,216176.0,171989.0
2017,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,184715.0,31646.0,187209.0,27898.0,,,,,135863.0,86980.0,,,,,,,193600.0,29915.0,,
2017,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,226646.0,33196.0,206849.0,32162.0,,,,,258023.0,48263.0,,,,,285429.0,48701.0,206849.0,31003.0,311756.0,
2017,6037670403,Census Tract 6704.03,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,179408.0,12052.0,177180.0,20745.0,,,,,183033.0,23267.0,,,,,,,177389.0,23079.0,153280.0,95806.0
2017,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,117260.0,22685.0,112405.0,27925.0,,,,,132496.0,63305.0,,,,,,,101164.0,32268.0,309179.0,275598.0
2017,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,179883.0,49246.0,198744.0,62624.0,,,,,187832.0,75843.0,,,,,,,205135.0,57928.0,,
2017,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,151335.0,15194.0,154221.0,35965.0,,,,,130208.0,39317.0,,,,,,,151441.0,22132.0,199300.0,80241.0
2017,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,258048.0,27087.0,262394.0,26323.0,,,,,,,,,,,,,263823.0,34638.0,263433.0,258734.0
2017,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,167457.0,56899.0,196717.0,67534.0,,,,,153610.0,47670.0,,,,,,,204914.0,66918.0,,
