YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2021,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,162996.0,20853.0,169528.0,15602.0,,,,,156163.0,136140.0,,,189928.0,110735.0,117943.0,37871.0,166011.0,42948.0,164940.0,19939.0
2021,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,134457.0,18426.0,137817.0,23409.0,,,,,108048.0,29754.0,,,116972.0,30994.0,133372.0,58833.0,142531.0,35961.0,144282.0,49353.0
2021,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,169098.0,21167.0,177874.0,8808.0,,,,,130839.0,33543.0,,,130147.0,14438.0,214865.0,42012.0,176404.0,8687.0,143569.0,82032.0
2021,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,190330.0,16679.0,190732.0,18876.0,,,,,241670.0,18750.0,,,,,181330.0,35903.0,222474.0,46399.0,167946.0,20235.0
2018,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,97548.0,47757.0,80037.0,47575.0,161739.0,72143.0,,,,,,,98821.0,31200.0,141229.0,59337.0,46662.0,23170.0,122490.0,21351.0
2018,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,153956.0,7750.0,155166.0,10082.0,,,,,159009.0,98977.0,,,168804.0,67181.0,78820.0,64381.0,162749.0,15301.0,153318.0,22666.0
2018,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,133445.0,12678.0,128196.0,22704.0,292470.0,246658.0,,,123081.0,64289.0,,,188172.0,129123.0,216721.0,138406.0,138467.0,28616.0,108034.0,20071.0
2018,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,147811.0,5987.0,150115.0,12491.0,,,,,144830.0,9486.0,,,123408.0,24147.0,177213.0,130892.0,151952.0,13455.0,141868.0,11499.0
2018,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,165587.0,15441.0,164871.0,17527.0,,,,,180058.0,60150.0,,,,,,,162722.0,23639.0,165856.0,59478.0
2020,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,96603.0,22161.0,98815.0,29588.0,160759.0,25009.0,,,,,,,99523.0,57969.0,,,67724.0,62482.0,98697.0,26248.0
2020,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,156615.0,17107.0,165183.0,17411.0,,,,,156703.0,126379.0,,,95865.0,59999.0,78861.0,15606.0,159468.0,32633.0,159110.0,27811.0
2020,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,136230.0,32343.0,154292.0,29044.0,,,,,89333.0,80950.0,,,116570.0,58351.0,111185.0,24662.0,161831.0,40280.0,129971.0,52627.0
2020,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,156431.0,17328.0,166693.0,16751.0,,,,,145846.0,40659.0,,,130180.0,27551.0,169362.0,109986.0,166047.0,15532.0,132639.0,40327.0
2020,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,188873.0,15865.0,189242.0,17437.0,,,,,214407.0,40896.0,,,,,,,191546.0,13761.0,166577.0,31915.0
2015,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,86074.0,12545.0,84881.0,15974.0,131056.0,2745.0,,,107677.0,62946.0,,,,,,,88041.0,13092.0,60962.0,31995.0
