YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2018,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,97526.0,12740.0,100237.0,5698.0,,,,,153544.0,134299.0,,,,,85667.0,33861.0,103926.0,20597.0,92549.0,11524.0
2018,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,97714.0,24531.0,109770.0,24562.0,,,,,83332.0,11925.0,,,128047.0,118825.0,,,118843.0,29561.0,104569.0,48739.0
2018,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,73086.0,10738.0,87208.0,23266.0,29204.0,6704.0,,,90413.0,22818.0,,,63328.0,22767.0,,,85591.0,19805.0,72011.0,17221.0
2018,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,151164.0,28699.0,159902.0,27637.0,,,,,154987.0,84415.0,,,77000.0,42384.0,252140.0,109641.0,168391.0,23206.0,76588.0,44796.0
2018,6037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,65937.0,14186.0,65429.0,21236.0,47646.0,40140.0,,,75145.0,20682.0,,,,,,,23792.0,21079.0,78110.0,32474.0
2020,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,84197.0,20359.0,85639.0,30177.0,,,,,100718.0,23207.0,,,72718.0,26071.0,294971.0,,96357.0,35171.0,70575.0,12148.0
2020,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,98863.0,11033.0,99577.0,8161.0,,,,,140648.0,39546.0,,,,,,,101607.0,19725.0,97381.0,35439.0
2020,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,96386.0,24250.0,111473.0,20798.0,,,,,71865.0,49180.0,,,97273.0,66401.0,79105.0,48479.0,121066.0,27039.0,79039.0,44393.0
2020,6037670101,Census Tract 6701.01,Lomita,Los Angeles County,California,Lomita,75761.0,63993.0,148654.0,111005.0,20132.0,18501.0,,,,,,,,,,,167092.0,44630.0,27951.0,16156.0
2020,6037670102,Census Tract 6701.02,Lomita,Los Angeles County,California,Lomita,84449.0,21092.0,64290.0,42859.0,139373.0,73648.0,,,89693.0,33472.0,,,132420.0,78750.0,,,68950.0,26093.0,,
2015,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,80588.0,22246.0,93438.0,22553.0,,,,,70763.0,63907.0,,,,,77733.0,32293.0,99623.0,23091.0,73495.0,25226.0
2015,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,72924.0,11183.0,80221.0,18852.0,,,,,79296.0,59611.0,,,66536.0,13863.0,,,72858.0,10107.0,81698.0,32224.0
2015,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,74909.0,7257.0,83446.0,13092.0,,,,,51785.0,35861.0,,,57128.0,27319.0,89197.0,40189.0,89028.0,12675.0,74517.0,24001.0
2015,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,72392.0,15231.0,84500.0,16006.0,32944.0,7625.0,,,74174.0,36172.0,,,,,,,84314.0,15094.0,71213.0,33088.0
2015,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,130008.0,27927.0,130928.0,33331.0,,,,,155201.0,38645.0,,,97771.0,49486.0,,,137940.0,46465.0,64262.0,36882.0
2015,6037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,65843.0,41968.0,,,56437.0,34530.0,,,,,,,,,,,,,,
2016,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,80330.0,14239.0,63478.0,36103.0,121516.0,90893.0,,,84466.0,32992.0,,,,,,,79755.0,33234.0,59823.0,34588.0
2016,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,74820.0,13075.0,84494.0,17855.0,3183.0,,,,48413.0,36124.0,,,,,57707.0,37029.0,80360.0,18017.0,81188.0,29236.0
2016,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,80392.0,12371.0,92005.0,17905.0,,,,,69074.0,13051.0,,,56261.0,33799.0,87065.0,23130.0,102317.0,25826.0,67590.0,30602.0
2016,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,78572.0,11639.0,88219.0,12363.0,31017.0,3026.0,,,84555.0,60074.0,,,61253.0,39650.0,,,87423.0,15954.0,71397.0,22524.0
2016,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,129854.0,38510.0,147169.0,41969.0,,,,,154947.0,59310.0,,,61569.0,40927.0,221360.0,190096.0,161058.0,35188.0,61913.0,29000.0
2016,6037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,58534.0,13974.0,,,50278.0,26812.0,,,,,,,,,,,19216.0,7874.0,,
2014,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,87965.0,20408.0,92474.0,21041.0,,,,,87455.0,62589.0,,,97303.0,194370.0,73629.0,46487.0,97925.0,25749.0,79193.0,23605.0
2014,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,69456.0,7071.0,71900.0,13308.0,,,,,110418.0,58036.0,,,67017.0,15495.0,32305.0,19017.0,74137.0,18300.0,64645.0,20186.0
2014,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,74685.0,9478.0,82806.0,10869.0,,,,,50612.0,35912.0,,,45227.0,42532.0,90111.0,57621.0,89492.0,9182.0,54878.0,34309.0
2014,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,75134.0,12245.0,84463.0,15280.0,33581.0,16725.0,,,82120.0,41873.0,,,72941.0,14486.0,47535.0,169937.0,86260.0,13196.0,72582.0,26888.0
2014,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,117799.0,35308.0,117735.0,47487.0,12593.0,208582.0,,,142014.0,49623.0,,,35015.0,50372.0,,,140342.0,55874.0,44258.0,56671.0
2014,6037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,43935.0,44091.0,18683.0,5073.0,47997.0,45057.0,,,,,,,,,,,,,18899.0,77778.0
2017,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,79764.0,13161.0,88071.0,28730.0,49372.0,32672.0,,,81877.0,30501.0,,,,,79131.0,59015.0,91188.0,23241.0,71517.0,20722.0
2017,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,82170.0,15759.0,93766.0,17714.0,,,,,,,,,67092.0,10633.0,63687.0,48221.0,98478.0,27609.0,67709.0,29182.0
2017,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,82782.0,24351.0,99945.0,18725.0,,,,,70293.0,13912.0,,,71963.0,48341.0,81892.0,67854.0,110956.0,28800.0,72439.0,28029.0
2017,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,72751.0,9556.0,84098.0,13303.0,31280.0,2568.0,,,80667.0,26260.0,,,62057.0,18773.0,,,83565.0,10872.0,72380.0,13945.0
2017,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,138455.0,33360.0,135516.0,34105.0,,,,,159846.0,45228.0,,,,,250028.0,95492.0,148458.0,35444.0,49456.0,38664.0
2017,6037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,49277.0,22212.0,60569.0,55186.0,48624.0,15005.0,,,65157.0,13622.0,,,,,,,19432.0,2600.0,61461.0,27905.0
