YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2012,6037400404,Census Tract 4004.04,Glendora,Los Angeles County,California,Glendora,155749.0,11447.0,156702.0,12180.0,333409.0,,,,144317.0,108517.0,,,,,,,156368.0,14399.0,157188.0,131772.0
2012,6037400501,Census Tract 4005.01,Glendora,Los Angeles County,California,Glendora,185247.0,25643.0,135169.0,119972.0,,,333409.0,,272233.0,72372.0,,,,,168371.0,121996.0,184361.0,79355.0,112198.0,306619.0
2012,6037400604,Census Tract 4006.04,Glendora,Los Angeles County,California,Glendora,83477.0,15109.0,95855.0,15019.0,66520.0,108686.0,,,158554.0,80051.0,,,48616.0,24235.0,194710.0,195263.0,96063.0,15363.0,49364.0,21796.0
2012,6037400800,Census Tract 4008,Glendora,Los Angeles County,California,Glendora,89432.0,24345.0,76186.0,23000.0,,,,,156188.0,27860.0,,,,,,,81685.0,25287.0,74613.0,14242.0
2012,6037400900,Census Tract 4009,Glendora,Los Angeles County,California,Glendora,83041.0,15873.0,83219.0,14418.0,,,,,165870.0,69930.0,,,47868.0,20914.0,,,80551.0,8881.0,95021.0,31531.0
2012,6037401001,Census Tract 4010.01,Glendora,Los Angeles County,California,Glendora,147786.0,18587.0,144425.0,24791.0,,,,,153275.0,53265.0,,,190876.0,92023.0,,,130696.0,25900.0,168978.0,68754.0
2012,6037401002,Census Tract 4010.02,Glendora,Los Angeles County,California,Glendora,74763.0,11197.0,74907.0,13234.0,80128.0,116815.0,,,97418.0,70058.0,,,88050.0,46653.0,45330.0,64726.0,73495.0,13732.0,91687.0,69393.0
2012,6037401101,Census Tract 4011.01,Glendora,Los Angeles County,California,Glendora,78325.0,7556.0,79068.0,6381.0,61872.0,38283.0,,,195543.0,183829.0,,,29643.0,115851.0,60783.0,22469.0,78504.0,6481.0,71752.0,23271.0
2012,6037401102,Census Tract 4011.02,Glendora,Los Angeles County,California,Glendora,78399.0,16066.0,85607.0,20207.0,,,,,123778.0,167265.0,,,47860.0,42856.0,81837.0,71357.0,88353.0,20275.0,57491.0,17680.0
2012,6037401201,Census Tract 4012.01,Glendora,Los Angeles County,California,Glendora,126695.0,23264.0,119074.0,28262.0,123778.0,66832.0,,,214333.0,59777.0,,,195530.0,155647.0,220882.0,224655.0,112704.0,18595.0,194974.0,181840.0
2012,6037401202,Census Tract 4012.02,Glendora,Los Angeles County,California,Glendora,110195.0,20382.0,100022.0,25342.0,238109.0,36715.0,,,95959.0,57259.0,,,85258.0,78663.0,151144.0,92869.0,91687.0,24704.0,131511.0,36351.0
