YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013B_001E,B19013B_001M
2018,06037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,94044,45699
2018,06037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,99375,36376
2018,06037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,104898,15990
2018,06037408503,Census Tract 4085.03,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2018,06037408627,Census Tract 4086.27,La Habra Heights,Los Angeles County,California,LaHabraHeights,183542,110184
2018,06037408628,Census Tract 4086.28,La Habra Heights,Los Angeles County,California,LaHabraHeights,103750,70175
2018,06037408629,Census Tract 4086.29,La Habra Heights,Los Angeles County,California,LaHabraHeights,118542,69133
2018,06037408703,Census Tract 4087.03,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2018,06037500100,Census Tract 5001,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2018,06037500201,Census Tract 5002.01,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2018,06037901209,Census Tract 9012.09,Lake Hughes,Los Angeles County,California,LakeHughes,,
2018,06037920102,Census Tract 9201.02,Lake Hughes,Los Angeles County,California,LakeHughes,132868,59265
2018,06037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,12321,10697
2018,06037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,,
2018,06037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,46481,8344
2018,06037554521,Census Tract 5545.21,Lakewood,Los Angeles County,California,Lakewood,142750,25110
2018,06037555001,Census Tract 5550.01,Lakewood,Los Angeles County,California,Lakewood,84808,52066
2018,06037555002,Census Tract 5550.02,Lakewood,Los Angeles County,California,Lakewood,67935,36844
2018,06037555102,Census Tract 5551.02,Lakewood,Los Angeles County,California,Lakewood,,
2018,06037555103,Census Tract 5551.03,Lakewood,Los Angeles County,California,Lakewood,75368,29712
2018,06037555104,Census Tract 5551.04,Lakewood,Los Angeles County,California,Lakewood,110893,50599
2018,06037570001,Census Tract 5700.01,Lakewood,Los Angeles County,California,Lakewood,,
2018,06037570002,Census Tract 5700.02,Lakewood,Los Angeles County,California,Lakewood,,
2018,06037570003,Census Tract 5700.03,Lakewood,Los Angeles County,California,Lakewood,135114,40512
2018,06037570100,Census Tract 5701,Lakewood,Los Angeles County,California,Lakewood,122750,55837
2018,06037570701,Census Tract 5707.01,Lakewood,Los Angeles County,California,Lakewood,73520,26626
2018,06037570702,Census Tract 5707.02,Lakewood,Los Angeles County,California,Lakewood,105729,61020
2018,06037570800,Census Tract 5708,Lakewood,Los Angeles County,California,Lakewood,80000,67433
2018,06037570901,Census Tract 5709.01,Lakewood,Los Angeles County,California,Lakewood,212683,156509
2018,06037570902,Census Tract 5709.02,Lakewood,Los Angeles County,California,Lakewood,,
2018,06037571000,Census Tract 5710,Lakewood,Los Angeles County,California,Lakewood,,
2018,06037571101,Census Tract 5711.01,Lakewood,Los Angeles County,California,Lakewood,,
2018,06037571102,Census Tract 5711.02,Lakewood,Los Angeles County,California,Lakewood,135833,90092
2018,06037571200,Census Tract 5712,Lakewood,Los Angeles County,California,Lakewood,91044,6776
2018,06037571300,Census Tract 5713,Lakewood,Los Angeles County,California,Lakewood,,
2018,06037571400,Census Tract 5714,Lakewood,Los Angeles County,California,Lakewood,50588,18365
2018,06037571503,Census Tract 5715.03,Lakewood,Los Angeles County,California,Lakewood,54231,10269
2018,06037571504,Census Tract 5715.04,Lakewood,Los Angeles County,California,Lakewood,63590,16749
2018,06037571900,Census Tract 5719,Lakewood,Los Angeles County,California,Lakewood,78611,56679
2018,06037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,91477,79906
2018,06037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,,
2018,06037900201,Census Tract 9002.01,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900300,Census Tract 9003,Lancaster,Los Angeles County,California,Lancaster,58750,40097
2018,06037900501,Census Tract 9005.01,Lancaster,Los Angeles County,California,Lancaster,37031,31200
2018,06037900504,Census Tract 9005.04,Lancaster,Los Angeles County,California,Lancaster,39309,21680
2018,06037900505,Census Tract 9005.05,Lancaster,Los Angeles County,California,Lancaster,19158,7493
2018,06037900506,Census Tract 9005.06,Lancaster,Los Angeles County,California,Lancaster,43322,26311
2018,06037900507,Census Tract 9005.07,Lancaster,Los Angeles County,California,Lancaster,37946,29460
2018,06037900508,Census Tract 9005.08,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900602,Census Tract 9006.02,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900605,Census Tract 9006.05,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900606,Census Tract 9006.06,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900607,Census Tract 9006.07,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900608,Census Tract 9006.08,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900609,Census Tract 9006.09,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900701,Census Tract 9007.01,Lancaster,Los Angeles County,California,Lancaster,11027,9954
2018,06037900703,Census Tract 9007.03,Lancaster,Los Angeles County,California,Lancaster,20156,17940
2018,06037900704,Census Tract 9007.04,Lancaster,Los Angeles County,California,Lancaster,39387,4643
2018,06037900705,Census Tract 9007.05,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900803,Census Tract 9008.03,Lancaster,Los Angeles County,California,Lancaster,45597,20751
2018,06037900804,Census Tract 9008.04,Lancaster,Los Angeles County,California,Lancaster,30197,14194
2018,06037900805,Census Tract 9008.05,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037900806,Census Tract 9008.06,Lancaster,Los Angeles County,California,Lancaster,12254,6758
2018,06037900900,Census Tract 9009,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037901003,Census Tract 9010.03,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037901004,Census Tract 9010.04,Lancaster,Los Angeles County,California,Lancaster,64360,23075
2018,06037901007,Census Tract 9010.07,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037901008,Census Tract 9010.08,Lancaster,Los Angeles County,California,Lancaster,37841,23939
2018,06037901009,Census Tract 9010.09,Lancaster,Los Angeles County,California,Lancaster,47537,14666
2018,06037901010,Census Tract 9010.10,Lancaster,Los Angeles County,California,Lancaster,49653,33981
2018,06037901011,Census Tract 9010.11,Lancaster,Los Angeles County,California,Lancaster,135417,76800
2018,06037901101,Census Tract 9011.01,Lancaster,Los Angeles County,California,Lancaster,,
2018,06037901102,Census Tract 9011.02,Lancaster,Los Angeles County,California,Lancaster,51429,22678
2018,06037901205,Census Tract 9012.05,Lancaster,Los Angeles County,California,Lancaster,45845,22198
2018,06037901213,Census Tract 9012.13,Lancaster,Los Angeles County,California,Lancaster,112961,36490
2018,06037910202,Census Tract 9102.02,Lancaster,Los Angeles County,California,Lancaster,175938,15802
2018,06037406901,Census Tract 4069.01,La Puente,Los Angeles County,California,LaPuente,,
2018,06037406902,Census Tract 4069.02,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407002,Census Tract 4070.02,La Puente,Los Angeles County,California,LaPuente,68854,39090
2018,06037407101,Census Tract 4071.01,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407102,Census Tract 4071.02,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407200,Census Tract 4072,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407301,Census Tract 4073.01,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407302,Census Tract 4073.02,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407501,Census Tract 4075.01,La Puente,Los Angeles County,California,LaPuente,53000,46970
2018,06037407601,Census Tract 4076.01,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407602,Census Tract 4076.02,La Puente,Los Angeles County,California,LaPuente,,
2018,06037407701,Census Tract 4077.01,La Puente,Los Angeles County,California,LaPuente,33864,7644
2018,06037407702,Census Tract 4077.02,La Puente,Los Angeles County,California,LaPuente,136250,23986
2018,06037408202,Census Tract 4082.02,La Puente,Los Angeles County,California,LaPuente,,
2018,06037400204,Census Tract 4002.04,La Verne,Los Angeles County,California,LaVerne,186544,121953
2018,06037400205,Census Tract 4002.05,La Verne,Los Angeles County,California,LaVerne,250001,
2018,06037400207,Census Tract 4002.07,La Verne,Los Angeles County,California,LaVerne,111343,22477
2018,06037400302,Census Tract 4003.02,La Verne,Los Angeles County,California,LaVerne,,
2018,06037400304,Census Tract 4003.04,La Verne,Los Angeles County,California,LaVerne,,
2018,06037401304,Census Tract 4013.04,La Verne,Los Angeles County,California,LaVerne,,
2018,06037401500,Census Tract 4015,La Verne,Los Angeles County,California,LaVerne,,
2018,06037401601,Census Tract 4016.01,La Verne,Los Angeles County,California,LaVerne,,
2018,06037401602,Census Tract 4016.02,La Verne,Los Angeles County,California,LaVerne,48625,23584
2018,06037401603,Census Tract 4016.03,La Verne,Los Angeles County,California,LaVerne,,
2018,06037603801,Census Tract 6038.01,Lawndale,Los Angeles County,California,Lawndale,60625,28142
2018,06037603802,Census Tract 6038.02,Lawndale,Los Angeles County,California,Lawndale,84583,51976
2018,06037603900,Census Tract 6039,Lawndale,Los Angeles County,California,Lawndale,46324,17122
2018,06037604001,Census Tract 6040.01,Lawndale,Los Angeles County,California,Lawndale,98707,61607
2018,06037604002,Census Tract 6040.02,Lawndale,Los Angeles County,California,Lawndale,81702,35136
2018,06037604100,Census Tract 6041,Lawndale,Los Angeles County,California,Lawndale,84167,28455
2018,06037650300,Census Tract 6503,Lawndale,Los Angeles County,California,Lawndale,74653,56068
2018,06037601501,Census Tract 6015.01,Lennox,Los Angeles County,California,Lennox,,
2018,06037601502,Census Tract 6015.02,Lennox,Los Angeles County,California,Lennox,,
2018,06037601600,Census Tract 6016,Lennox,Los Angeles County,California,Lennox,70370,41821
2018,06037601700,Census Tract 6017,Lennox,Los Angeles County,California,Lennox,20597,5246
2018,06037601801,Census Tract 6018.01,Lennox,Los Angeles County,California,Lennox,24231,12254
2018,06037601802,Census Tract 6018.02,Lennox,Los Angeles County,California,Lennox,,
2018,06037901213,Census Tract 9012.13,Leona Valley,Los Angeles County,California,LeonaValley,112961,36490
2018,06037910206,Census Tract 9102.06,Leona Valley,Los Angeles County,California,LeonaValley,126250,33552
2018,06037910302,Census Tract 9103.02,Leona Valley,Los Angeles County,California,LeonaValley,91533,20963
2018,06037920012,Census Tract 9200.12,Leona Valley,Los Angeles County,California,LeonaValley,,
2018,06037910002,Census Tract 9100.02,Littlerock,Los Angeles County,California,Littlerock,107981,50144
2018,06037910706,Census Tract 9107.06,Littlerock,Los Angeles County,California,Littlerock,65139,19168
2018,06037911001,Census Tract 9110.01,Littlerock,Los Angeles County,California,Littlerock,,
2018,06037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,39265,5477
2018,06037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,,
2018,06037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,,
2018,06037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,23991,5507
2018,06037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,,
2018,06037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,39141,32975
2018,06037542402,Census Tract 5424.02,Long Beach,Los Angeles County,California,LongBeach,52000,16243
2018,06037543305,Census Tract 5433.05,Long Beach,Los Angeles County,California,LongBeach,62454,13981
2018,06037544001,Census Tract 5440.01,Long Beach,Los Angeles County,California,LongBeach,38827,11512
2018,06037544002,Census Tract 5440.02,Long Beach,Los Angeles County,California,LongBeach,88661,24317
2018,06037555202,Census Tract 5552.02,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037555211,Census Tract 5552.11,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037570100,Census Tract 5701,Long Beach,Los Angeles County,California,LongBeach,122750,55837
2018,06037570202,Census Tract 5702.02,Long Beach,Los Angeles County,California,LongBeach,53152,33862
2018,06037570203,Census Tract 5702.03,Long Beach,Los Angeles County,California,LongBeach,42946,8721
2018,06037570204,Census Tract 5702.04,Long Beach,Los Angeles County,California,LongBeach,25652,20345
2018,06037570301,Census Tract 5703.01,Long Beach,Los Angeles County,California,LongBeach,32089,11464
2018,06037570303,Census Tract 5703.03,Long Beach,Los Angeles County,California,LongBeach,24893,17640
2018,06037570304,Census Tract 5703.04,Long Beach,Los Angeles County,California,LongBeach,68816,32631
2018,06037570402,Census Tract 5704.02,Long Beach,Los Angeles County,California,LongBeach,70096,21102
2018,06037570403,Census Tract 5704.03,Long Beach,Los Angeles County,California,LongBeach,85875,66443
2018,06037570404,Census Tract 5704.04,Long Beach,Los Angeles County,California,LongBeach,43824,17288
2018,06037570501,Census Tract 5705.01,Long Beach,Los Angeles County,California,LongBeach,70469,45895
2018,06037570502,Census Tract 5705.02,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037570601,Census Tract 5706.01,Long Beach,Los Angeles County,California,LongBeach,36719,13759
2018,06037570602,Census Tract 5706.02,Long Beach,Los Angeles County,California,LongBeach,61607,19814
2018,06037570603,Census Tract 5706.03,Long Beach,Los Angeles County,California,LongBeach,32415,17962
2018,06037571000,Census Tract 5710,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037571200,Census Tract 5712,Long Beach,Los Angeles County,California,LongBeach,91044,6776
2018,06037571400,Census Tract 5714,Long Beach,Los Angeles County,California,LongBeach,50588,18365
2018,06037571502,Census Tract 5715.02,Long Beach,Los Angeles County,California,LongBeach,66667,19088
2018,06037571503,Census Tract 5715.03,Long Beach,Los Angeles County,California,LongBeach,54231,10269
2018,06037571504,Census Tract 5715.04,Long Beach,Los Angeles County,California,LongBeach,63590,16749
2018,06037571600,Census Tract 5716,Long Beach,Los Angeles County,California,LongBeach,12257,2907
2018,06037571701,Census Tract 5717.01,Long Beach,Los Angeles County,California,LongBeach,46941,12239
2018,06037571703,Census Tract 5717.03,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037571704,Census Tract 5717.04,Long Beach,Los Angeles County,California,LongBeach,30083,23838
2018,06037571800,Census Tract 5718,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037571900,Census Tract 5719,Long Beach,Los Angeles County,California,LongBeach,78611,56679
2018,06037572001,Census Tract 5720.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037572002,Census Tract 5720.02,Long Beach,Los Angeles County,California,LongBeach,83375,14404
2018,06037572100,Census Tract 5721,Long Beach,Los Angeles County,California,LongBeach,122426,39912
2018,06037572201,Census Tract 5722.01,Long Beach,Los Angeles County,California,LongBeach,53523,42031
2018,06037572202,Census Tract 5722.02,Long Beach,Los Angeles County,California,LongBeach,94632,10345
2018,06037572301,Census Tract 5723.01,Long Beach,Los Angeles County,California,LongBeach,80642,45731
2018,06037572302,Census Tract 5723.02,Long Beach,Los Angeles County,California,LongBeach,111000,53943
2018,06037572400,Census Tract 5724,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037572500,Census Tract 5725,Long Beach,Los Angeles County,California,LongBeach,27844,20689
2018,06037572600,Census Tract 5726,Long Beach,Los Angeles County,California,LongBeach,53854,30997
2018,06037572700,Census Tract 5727,Long Beach,Los Angeles County,California,LongBeach,64107,24531
2018,06037572800,Census Tract 5728,Long Beach,Los Angeles County,California,LongBeach,18182,6200
2018,06037572900,Census Tract 5729,Long Beach,Los Angeles County,California,LongBeach,48125,44499
2018,06037573002,Census Tract 5730.02,Long Beach,Los Angeles County,California,LongBeach,50114,15554
2018,06037573003,Census Tract 5730.03,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037573004,Census Tract 5730.04,Long Beach,Los Angeles County,California,LongBeach,31815,8280
2018,06037573100,Census Tract 5731,Long Beach,Los Angeles County,California,LongBeach,55214,9673
2018,06037573201,Census Tract 5732.01,Long Beach,Los Angeles County,California,LongBeach,27440,15571
2018,06037573202,Census Tract 5732.02,Long Beach,Los Angeles County,California,LongBeach,41435,18423
2018,06037573300,Census Tract 5733,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037573401,Census Tract 5734.01,Long Beach,Los Angeles County,California,LongBeach,53319,28618
2018,06037573402,Census Tract 5734.02,Long Beach,Los Angeles County,California,LongBeach,47222,13321
2018,06037573403,Census Tract 5734.03,Long Beach,Los Angeles County,California,LongBeach,58125,30591
2018,06037573601,Census Tract 5736.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037573700,Census Tract 5737,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037573800,Census Tract 5738,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037573902,Census Tract 5739.02,Long Beach,Los Angeles County,California,LongBeach,145625,46014
2018,06037574000,Census Tract 5740,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574100,Census Tract 5741,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574201,Census Tract 5742.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574202,Census Tract 5742.02,Long Beach,Los Angeles County,California,LongBeach,2499,
2018,06037574300,Census Tract 5743,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574400,Census Tract 5744,Long Beach,Los Angeles County,California,LongBeach,132375,49544
2018,06037574500,Census Tract 5745,Long Beach,Los Angeles County,California,LongBeach,153125,63391
2018,06037574601,Census Tract 5746.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574602,Census Tract 5746.02,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574700,Census Tract 5747,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574800,Census Tract 5748,Long Beach,Los Angeles County,California,LongBeach,43789,6380
2018,06037574901,Census Tract 5749.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037574902,Census Tract 5749.02,Long Beach,Los Angeles County,California,LongBeach,40750,21109
2018,06037575001,Census Tract 5750.01,Long Beach,Los Angeles County,California,LongBeach,89883,25778
2018,06037575002,Census Tract 5750.02,Long Beach,Los Angeles County,California,LongBeach,56146,22211
2018,06037575101,Census Tract 5751.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037575102,Census Tract 5751.02,Long Beach,Los Angeles County,California,LongBeach,26510,14188
2018,06037575103,Census Tract 5751.03,Long Beach,Los Angeles County,California,LongBeach,36050,16277
2018,06037575201,Census Tract 5752.01,Long Beach,Los Angeles County,California,LongBeach,32446,10818
2018,06037575202,Census Tract 5752.02,Long Beach,Los Angeles County,California,LongBeach,28807,25128
2018,06037575300,Census Tract 5753,Long Beach,Los Angeles County,California,LongBeach,28929,21876
2018,06037575401,Census Tract 5754.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037575402,Census Tract 5754.02,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037575500,Census Tract 5755,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037575801,Census Tract 5758.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037575802,Census Tract 5758.02,Long Beach,Los Angeles County,California,LongBeach,38250,31149
2018,06037575803,Census Tract 5758.03,Long Beach,Los Angeles County,California,LongBeach,45673,25250
2018,06037575901,Census Tract 5759.01,Long Beach,Los Angeles County,California,LongBeach,52414,14547
2018,06037575902,Census Tract 5759.02,Long Beach,Los Angeles County,California,LongBeach,32450,20736
2018,06037576001,Census Tract 5760.01,Long Beach,Los Angeles County,California,LongBeach,51688,35372
2018,06037576200,Census Tract 5762,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037576301,Census Tract 5763.01,Long Beach,Los Angeles County,California,LongBeach,21406,14034
2018,06037576302,Census Tract 5763.02,Long Beach,Los Angeles County,California,LongBeach,28278,2043
2018,06037576401,Census Tract 5764.01,Long Beach,Los Angeles County,California,LongBeach,55430,17564
2018,06037576402,Census Tract 5764.02,Long Beach,Los Angeles County,California,LongBeach,24554,12668
2018,06037576403,Census Tract 5764.03,Long Beach,Los Angeles County,California,LongBeach,35192,9102
2018,06037576501,Census Tract 5765.01,Long Beach,Los Angeles County,California,LongBeach,17019,3820
2018,06037576502,Census Tract 5765.02,Long Beach,Los Angeles County,California,LongBeach,36758,15138
2018,06037576503,Census Tract 5765.03,Long Beach,Los Angeles County,California,LongBeach,44267,27953
2018,06037576601,Census Tract 5766.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037576602,Census Tract 5766.02,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037576700,Census Tract 5767,Long Beach,Los Angeles County,California,LongBeach,41346,36795
2018,06037576801,Census Tract 5768.01,Long Beach,Los Angeles County,California,LongBeach,54784,29200
2018,06037576802,Census Tract 5768.02,Long Beach,Los Angeles County,California,LongBeach,58449,3067
2018,06037576901,Census Tract 5769.01,Long Beach,Los Angeles County,California,LongBeach,23378,7612
2018,06037576903,Census Tract 5769.03,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037576904,Census Tract 5769.04,Long Beach,Los Angeles County,California,LongBeach,41140,10317
2018,06037577000,Census Tract 5770,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037577100,Census Tract 5771,Long Beach,Los Angeles County,California,LongBeach,36250,17735
2018,06037577200,Census Tract 5772,Long Beach,Los Angeles County,California,LongBeach,133125,33273
2018,06037577300,Census Tract 5773,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037577400,Census Tract 5774,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037577501,Census Tract 5775.01,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037577504,Census Tract 5775.04,Long Beach,Los Angeles County,California,LongBeach,73875,69585
2018,06037577602,Census Tract 5776.02,Long Beach,Los Angeles County,California,LongBeach,46509,536
2018,06037577603,Census Tract 5776.03,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037577604,Census Tract 5776.04,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037980006,Census Tract 9800.06,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037980007,Census Tract 9800.07,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037980018,Census Tract 9800.18,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037980033,Census Tract 9800.33,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037990300,Census Tract 9903,Long Beach,Los Angeles County,California,LongBeach,,
2018,06037101110,Census Tract 1011.10,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037101122,Census Tract 1011.22,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037101210,Census Tract 1012.10,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037101220,Census Tract 1012.20,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037101300,Census Tract 1013,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037101400,Census Tract 1014,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037102103,Census Tract 1021.03,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037102104,Census Tract 1021.04,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037102105,Census Tract 1021.05,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037102107,Census Tract 1021.07,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037103101,Census Tract 1031.01,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037103102,Census Tract 1031.02,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037103200,Census Tract 1032,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037103300,Census Tract 1033,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037103400,Census Tract 1034,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104103,Census Tract 1041.03,Los Angeles,Los Angeles County,California,LosAngeles,66500,37669
2018,06037104105,Census Tract 1041.05,Los Angeles,Los Angeles County,California,LosAngeles,63681,24360
2018,06037104108,Census Tract 1041.08,Los Angeles,Los Angeles County,California,LosAngeles,46607,30516
2018,06037104124,Census Tract 1041.24,Los Angeles,Los Angeles County,California,LosAngeles,84309,32185
2018,06037104201,Census Tract 1042.01,Los Angeles,Los Angeles County,California,LosAngeles,24028,14624
2018,06037104203,Census Tract 1042.03,Los Angeles,Los Angeles County,California,LosAngeles,52857,27894
2018,06037104204,Census Tract 1042.04,Los Angeles,Los Angeles County,California,LosAngeles,30938,7360
2018,06037104310,Census Tract 1043.10,Los Angeles,Los Angeles County,California,LosAngeles,36094,11926
2018,06037104320,Census Tract 1043.20,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104401,Census Tract 1044.01,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104403,Census Tract 1044.03,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104404,Census Tract 1044.04,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104500,Census Tract 1045,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104610,Census Tract 1046.10,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104620,Census Tract 1046.20,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104701,Census Tract 1047.01,Los Angeles,Los Angeles County,California,LosAngeles,10583,2579
2018,06037104703,Census Tract 1047.03,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104704,Census Tract 1047.04,Los Angeles,Los Angeles County,California,LosAngeles,76806,44369
2018,06037104810,Census Tract 1048.10,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104821,Census Tract 1048.21,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037104822,Census Tract 1048.22,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106010,Census Tract 1060.10,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106020,Census Tract 1060.20,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106111,Census Tract 1061.11,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106112,Census Tract 1061.12,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106113,Census Tract 1061.13,Los Angeles,Los Angeles County,California,LosAngeles,131553,4837
2018,06037106114,Census Tract 1061.14,Los Angeles,Los Angeles County,California,LosAngeles,53913,39967
2018,06037106403,Census Tract 1064.03,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106405,Census Tract 1064.05,Los Angeles,Los Angeles County,California,LosAngeles,74474,5788
2018,06037106406,Census Tract 1064.06,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106407,Census Tract 1064.07,Los Angeles,Los Angeles County,California,LosAngeles,17386,12953
2018,06037106408,Census Tract 1064.08,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106510,Census Tract 1065.10,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106520,Census Tract 1065.20,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106603,Census Tract 1066.03,Los Angeles,Los Angeles County,California,LosAngeles,,
2018,06037106604,Census Tract 1066.04,Los Angeles,Los Angeles County,California,LosAngeles,,
