YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013F_001E,B19013F_001M
2011,06037570100,Census Tract 5701,Lakewood,Los Angeles County,California,Lakewood,33077,75013
2011,06037570701,Census Tract 5707.01,Lakewood,Los Angeles County,California,Lakewood,59718,4857
2011,06037570702,Census Tract 5707.02,Lakewood,Los Angeles County,California,Lakewood,72674,18402
2011,06037570800,Census Tract 5708,Lakewood,Los Angeles County,California,Lakewood,95735,16450
2011,06037570901,Census Tract 5709.01,Lakewood,Los Angeles County,California,Lakewood,126250,71001
2011,06037570902,Census Tract 5709.02,Lakewood,Los Angeles County,California,Lakewood,69583,132164
2011,06037571000,Census Tract 5710,Lakewood,Los Angeles County,California,Lakewood,67500,66370
2011,06037571101,Census Tract 5711.01,Lakewood,Los Angeles County,California,Lakewood,81550,32760
2011,06037571102,Census Tract 5711.02,Lakewood,Los Angeles County,California,Lakewood,120625,78076
2011,06037571200,Census Tract 5712,Lakewood,Los Angeles County,California,Lakewood,74830,40190
2011,06037571300,Census Tract 5713,Lakewood,Los Angeles County,California,Lakewood,104044,9870
2011,06037571400,Census Tract 5714,Lakewood,Los Angeles County,California,Lakewood,67300,63082
2011,06037571503,Census Tract 5715.03,Lakewood,Los Angeles County,California,Lakewood,24577,60654
2011,06037571504,Census Tract 5715.04,Lakewood,Los Angeles County,California,Lakewood,39886,11605
2011,06037571900,Census Tract 5719,Lakewood,Los Angeles County,California,Lakewood,76183,5909
2011,06037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,103036,22286
2011,06037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,110667,34515
2011,06037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,42394,55336
2011,06037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,98516,77451
2011,06037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,68750,66914
2011,06037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,79375,18527
2011,06037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,85625,19129
2011,06037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,116250,37718
2011,06037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,66184,23894
2011,06037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,94028,69155
2011,06037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,68203,42862
2011,06037900201,Census Tract 9002.01,Lancaster,Los Angeles County,California,Lancaster,41250,43121
2011,06037900300,Census Tract 9003,Lancaster,Los Angeles County,California,Lancaster,85938,8581
2011,06037900501,Census Tract 9005.01,Lancaster,Los Angeles County,California,Lancaster,35000,34065
2011,06037900504,Census Tract 9005.04,Lancaster,Los Angeles County,California,Lancaster,61213,5881
2011,06037900505,Census Tract 9005.05,Lancaster,Los Angeles County,California,Lancaster,11429,87583
2011,06037900506,Census Tract 9005.06,Lancaster,Los Angeles County,California,Lancaster,44398,80999
2011,06037900507,Census Tract 9005.07,Lancaster,Los Angeles County,California,Lancaster,133250,93215
2011,06037900508,Census Tract 9005.08,Lancaster,Los Angeles County,California,Lancaster,45083,38008
2011,06037900602,Census Tract 9006.02,Lancaster,Los Angeles County,California,Lancaster,37535,4261
2011,06037900605,Census Tract 9006.05,Lancaster,Los Angeles County,California,Lancaster,42292,29961
2011,06037900606,Census Tract 9006.06,Lancaster,Los Angeles County,California,Lancaster,23846,1232
2011,06037900607,Census Tract 9006.07,Lancaster,Los Angeles County,California,Lancaster,17031,1723
2011,06037900608,Census Tract 9006.08,Lancaster,Los Angeles County,California,Lancaster,17333,120465
2011,06037900609,Census Tract 9006.09,Lancaster,Los Angeles County,California,Lancaster,49028,13983
2011,06037900701,Census Tract 9007.01,Lancaster,Los Angeles County,California,Lancaster,31250,12114
2011,06037900703,Census Tract 9007.03,Lancaster,Los Angeles County,California,Lancaster,44531,66728
2011,06037900704,Census Tract 9007.04,Lancaster,Los Angeles County,California,Lancaster,52875,25199
2011,06037900705,Census Tract 9007.05,Lancaster,Los Angeles County,California,Lancaster,29923,7073
2011,06037900803,Census Tract 9008.03,Lancaster,Los Angeles County,California,Lancaster,54653,24522
2011,06037900804,Census Tract 9008.04,Lancaster,Los Angeles County,California,Lancaster,110927,59490
2011,06037900805,Census Tract 9008.05,Lancaster,Los Angeles County,California,Lancaster,43583,13811
2011,06037900806,Census Tract 9008.06,Lancaster,Los Angeles County,California,Lancaster,23393,15427
2011,06037900900,Census Tract 9009,Lancaster,Los Angeles County,California,Lancaster,82731,49792
2011,06037901003,Census Tract 9010.03,Lancaster,Los Angeles County,California,Lancaster,,
2011,06037901004,Census Tract 9010.04,Lancaster,Los Angeles County,California,Lancaster,111188,89916
2011,06037901007,Census Tract 9010.07,Lancaster,Los Angeles County,California,Lancaster,83984,229912
2011,06037901008,Census Tract 9010.08,Lancaster,Los Angeles County,California,Lancaster,83926,48282
2011,06037901009,Census Tract 9010.09,Lancaster,Los Angeles County,California,Lancaster,30682,62762
2011,06037901010,Census Tract 9010.10,Lancaster,Los Angeles County,California,Lancaster,53063,28312
2011,06037901011,Census Tract 9010.11,Lancaster,Los Angeles County,California,Lancaster,65150,20974
2011,06037901101,Census Tract 9011.01,Lancaster,Los Angeles County,California,Lancaster,41172,29581
2011,06037901102,Census Tract 9011.02,Lancaster,Los Angeles County,California,Lancaster,42917,30648
2011,06037901205,Census Tract 9012.05,Lancaster,Los Angeles County,California,Lancaster,62162,60706
2011,06037901213,Census Tract 9012.13,Lancaster,Los Angeles County,California,Lancaster,4167,74306
2011,06037910202,Census Tract 9102.02,Lancaster,Los Angeles County,California,Lancaster,68571,29090
2011,06037406901,Census Tract 4069.01,La Puente,Los Angeles County,California,LaPuente,59848,25971
2011,06037406902,Census Tract 4069.02,La Puente,Los Angeles County,California,LaPuente,69583,24531
2011,06037407002,Census Tract 4070.02,La Puente,Los Angeles County,California,LaPuente,62381,28507
2011,06037407101,Census Tract 4071.01,La Puente,Los Angeles County,California,LaPuente,43563,15024
2011,06037407102,Census Tract 4071.02,La Puente,Los Angeles County,California,LaPuente,63950,31058
2011,06037407200,Census Tract 4072,La Puente,Los Angeles County,California,LaPuente,46047,33209
2011,06037407301,Census Tract 4073.01,La Puente,Los Angeles County,California,LaPuente,83977,40554
2011,06037407302,Census Tract 4073.02,La Puente,Los Angeles County,California,LaPuente,47321,27361
2011,06037407501,Census Tract 4075.01,La Puente,Los Angeles County,California,LaPuente,93558,23552
2011,06037407601,Census Tract 4076.01,La Puente,Los Angeles County,California,LaPuente,56667,67245
2011,06037407602,Census Tract 4076.02,La Puente,Los Angeles County,California,LaPuente,59375,50417
2011,06037407701,Census Tract 4077.01,La Puente,Los Angeles County,California,LaPuente,48750,11905
2011,06037407702,Census Tract 4077.02,La Puente,Los Angeles County,California,LaPuente,61250,16657
2011,06037408202,Census Tract 4082.02,La Puente,Los Angeles County,California,LaPuente,45855,11757
2011,06037400204,Census Tract 4002.04,La Verne,Los Angeles County,California,LaVerne,,
2011,06037400205,Census Tract 4002.05,La Verne,Los Angeles County,California,LaVerne,250001,
2011,06037400207,Census Tract 4002.07,La Verne,Los Angeles County,California,LaVerne,103641,33961
2011,06037400302,Census Tract 4003.02,La Verne,Los Angeles County,California,LaVerne,168750,64530
2011,06037400304,Census Tract 4003.04,La Verne,Los Angeles County,California,LaVerne,58949,23449
2011,06037401304,Census Tract 4013.04,La Verne,Los Angeles County,California,LaVerne,126250,150937
2011,06037401500,Census Tract 4015,La Verne,Los Angeles County,California,LaVerne,39440,29488
2011,06037401601,Census Tract 4016.01,La Verne,Los Angeles County,California,LaVerne,93309,47425
2011,06037401602,Census Tract 4016.02,La Verne,Los Angeles County,California,LaVerne,71971,32559
2011,06037401603,Census Tract 4016.03,La Verne,Los Angeles County,California,LaVerne,46652,19555
2011,06037603801,Census Tract 6038.01,Lawndale,Los Angeles County,California,Lawndale,88583,203165
2011,06037603802,Census Tract 6038.02,Lawndale,Los Angeles County,California,Lawndale,33728,10091
2011,06037603900,Census Tract 6039,Lawndale,Los Angeles County,California,Lawndale,48897,22332
2011,06037604001,Census Tract 6040.01,Lawndale,Los Angeles County,California,Lawndale,35069,12881
2011,06037604002,Census Tract 6040.02,Lawndale,Los Angeles County,California,Lawndale,39632,12678
2011,06037604100,Census Tract 6041,Lawndale,Los Angeles County,California,Lawndale,36042,8704
2011,06037650300,Census Tract 6503,Lawndale,Los Angeles County,California,Lawndale,52412,13071
2011,06037601501,Census Tract 6015.01,Lennox,Los Angeles County,California,Lennox,27428,21067
2011,06037601502,Census Tract 6015.02,Lennox,Los Angeles County,California,Lennox,44459,9152
2011,06037601600,Census Tract 6016,Lennox,Los Angeles County,California,Lennox,34194,5994
2011,06037601700,Census Tract 6017,Lennox,Los Angeles County,California,Lennox,30244,13082
2011,06037601801,Census Tract 6018.01,Lennox,Los Angeles County,California,Lennox,29080,5112
2011,06037601802,Census Tract 6018.02,Lennox,Los Angeles County,California,Lennox,42792,25589
2011,06037901213,Census Tract 9012.13,Leona Valley,Los Angeles County,California,LeonaValley,4167,74306
2011,06037910206,Census Tract 9102.06,Leona Valley,Los Angeles County,California,LeonaValley,83929,42088
2011,06037910302,Census Tract 9103.02,Leona Valley,Los Angeles County,California,LeonaValley,84605,10687
2011,06037920012,Census Tract 9200.12,Leona Valley,Los Angeles County,California,LeonaValley,,
2011,06037910002,Census Tract 9100.02,Littlerock,Los Angeles County,California,Littlerock,52128,12532
2011,06037910706,Census Tract 9107.06,Littlerock,Los Angeles County,California,Littlerock,61979,20182
2011,06037911001,Census Tract 9110.01,Littlerock,Los Angeles County,California,Littlerock,26811,6831
2011,06037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,52778,21653
2011,06037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,,
2011,06037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,51250,33696
2011,06037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,67692,92731
2011,06037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,14960,18095
2011,06037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,,
2011,06037542402,Census Tract 5424.02,Long Beach,Los Angeles County,California,LongBeach,47569,41523
2011,06037543305,Census Tract 5433.05,Long Beach,Los Angeles County,California,LongBeach,60208,65453
2011,06037544001,Census Tract 5440.01,Long Beach,Los Angeles County,California,LongBeach,56875,14787
2011,06037544002,Census Tract 5440.02,Long Beach,Los Angeles County,California,LongBeach,72614,55674
2011,06037555202,Census Tract 5552.02,Long Beach,Los Angeles County,California,LongBeach,58977,124448
2011,06037555211,Census Tract 5552.11,Long Beach,Los Angeles County,California,LongBeach,41083,15577
2011,06037570100,Census Tract 5701,Long Beach,Los Angeles County,California,LongBeach,33077,75013
2011,06037570202,Census Tract 5702.02,Long Beach,Los Angeles County,California,LongBeach,63438,11992
2011,06037570203,Census Tract 5702.03,Long Beach,Los Angeles County,California,LongBeach,62554,16019
2011,06037570204,Census Tract 5702.04,Long Beach,Los Angeles County,California,LongBeach,32625,17013
2011,06037570301,Census Tract 5703.01,Long Beach,Los Angeles County,California,LongBeach,38125,6006
2011,06037570303,Census Tract 5703.03,Long Beach,Los Angeles County,California,LongBeach,53944,10984
2011,06037570304,Census Tract 5703.04,Long Beach,Los Angeles County,California,LongBeach,44028,12160
2011,06037570402,Census Tract 5704.02,Long Beach,Los Angeles County,California,LongBeach,49615,32599
2011,06037570403,Census Tract 5704.03,Long Beach,Los Angeles County,California,LongBeach,29601,13349
2011,06037570404,Census Tract 5704.04,Long Beach,Los Angeles County,California,LongBeach,34440,62249
2011,06037570501,Census Tract 5705.01,Long Beach,Los Angeles County,California,LongBeach,56357,16865
2011,06037570502,Census Tract 5705.02,Long Beach,Los Angeles County,California,LongBeach,47281,11295
2011,06037570601,Census Tract 5706.01,Long Beach,Los Angeles County,California,LongBeach,60357,42333
2011,06037570602,Census Tract 5706.02,Long Beach,Los Angeles County,California,LongBeach,76776,30915
2011,06037570603,Census Tract 5706.03,Long Beach,Los Angeles County,California,LongBeach,50435,11426
2011,06037571000,Census Tract 5710,Long Beach,Los Angeles County,California,LongBeach,67500,66370
2011,06037571200,Census Tract 5712,Long Beach,Los Angeles County,California,LongBeach,74830,40190
2011,06037571400,Census Tract 5714,Long Beach,Los Angeles County,California,LongBeach,67300,63082
2011,06037571502,Census Tract 5715.02,Long Beach,Los Angeles County,California,LongBeach,55417,30600
2011,06037571503,Census Tract 5715.03,Long Beach,Los Angeles County,California,LongBeach,24577,60654
2011,06037571504,Census Tract 5715.04,Long Beach,Los Angeles County,California,LongBeach,39886,11605
2011,06037571600,Census Tract 5716,Long Beach,Los Angeles County,California,LongBeach,11216,1675
2011,06037571701,Census Tract 5717.01,Long Beach,Los Angeles County,California,LongBeach,48684,11987
2011,06037571703,Census Tract 5717.03,Long Beach,Los Angeles County,California,LongBeach,44706,19593
2011,06037571704,Census Tract 5717.04,Long Beach,Los Angeles County,California,LongBeach,48444,14094
2011,06037571800,Census Tract 5718,Long Beach,Los Angeles County,California,LongBeach,56574,10784
2011,06037571900,Census Tract 5719,Long Beach,Los Angeles County,California,LongBeach,76183,5909
2011,06037572001,Census Tract 5720.01,Long Beach,Los Angeles County,California,LongBeach,63077,58206
2011,06037572002,Census Tract 5720.02,Long Beach,Los Angeles County,California,LongBeach,53100,73048
2011,06037572100,Census Tract 5721,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037572201,Census Tract 5722.01,Long Beach,Los Angeles County,California,LongBeach,62137,30794
2011,06037572202,Census Tract 5722.02,Long Beach,Los Angeles County,California,LongBeach,82933,13326
2011,06037572301,Census Tract 5723.01,Long Beach,Los Angeles County,California,LongBeach,26875,42034
2011,06037572302,Census Tract 5723.02,Long Beach,Los Angeles County,California,LongBeach,71625,58678
2011,06037572400,Census Tract 5724,Long Beach,Los Angeles County,California,LongBeach,59583,58084
2011,06037572500,Census Tract 5725,Long Beach,Los Angeles County,California,LongBeach,17297,74408
2011,06037572600,Census Tract 5726,Long Beach,Los Angeles County,California,LongBeach,57734,34439
2011,06037572700,Census Tract 5727,Long Beach,Los Angeles County,California,LongBeach,54167,28777
2011,06037572800,Census Tract 5728,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037572900,Census Tract 5729,Long Beach,Los Angeles County,California,LongBeach,62083,39760
2011,06037573002,Census Tract 5730.02,Long Beach,Los Angeles County,California,LongBeach,23497,1592
2011,06037573003,Census Tract 5730.03,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037573004,Census Tract 5730.04,Long Beach,Los Angeles County,California,LongBeach,21743,12046
2011,06037573100,Census Tract 5731,Long Beach,Los Angeles County,California,LongBeach,49310,16352
2011,06037573201,Census Tract 5732.01,Long Beach,Los Angeles County,California,LongBeach,29886,6194
2011,06037573202,Census Tract 5732.02,Long Beach,Los Angeles County,California,LongBeach,34688,14541
2011,06037573300,Census Tract 5733,Long Beach,Los Angeles County,California,LongBeach,41000,25357
2011,06037573401,Census Tract 5734.01,Long Beach,Los Angeles County,California,LongBeach,63631,17376
2011,06037573402,Census Tract 5734.02,Long Beach,Los Angeles County,California,LongBeach,53777,37429
2011,06037573403,Census Tract 5734.03,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037573601,Census Tract 5736.01,Long Beach,Los Angeles County,California,LongBeach,91167,67276
2011,06037573700,Census Tract 5737,Long Beach,Los Angeles County,California,LongBeach,138321,29412
2011,06037573800,Census Tract 5738,Long Beach,Los Angeles County,California,LongBeach,90875,1698
2011,06037573902,Census Tract 5739.02,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037574000,Census Tract 5740,Long Beach,Los Angeles County,California,LongBeach,101250,44640
2011,06037574100,Census Tract 5741,Long Beach,Los Angeles County,California,LongBeach,120938,149730
2011,06037574201,Census Tract 5742.01,Long Beach,Los Angeles County,California,LongBeach,101852,259691
2011,06037574202,Census Tract 5742.02,Long Beach,Los Angeles County,California,LongBeach,88661,27481
2011,06037574300,Census Tract 5743,Long Beach,Los Angeles County,California,LongBeach,81518,16999
2011,06037574400,Census Tract 5744,Long Beach,Los Angeles County,California,LongBeach,74271,170831
2011,06037574500,Census Tract 5745,Long Beach,Los Angeles County,California,LongBeach,101288,56173
2011,06037574601,Census Tract 5746.01,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037574602,Census Tract 5746.02,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037574700,Census Tract 5747,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037574800,Census Tract 5748,Long Beach,Los Angeles County,California,LongBeach,44554,99830
2011,06037574901,Census Tract 5749.01,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037574902,Census Tract 5749.02,Long Beach,Los Angeles County,California,LongBeach,70799,13251
2011,06037575001,Census Tract 5750.01,Long Beach,Los Angeles County,California,LongBeach,64583,42193
2011,06037575002,Census Tract 5750.02,Long Beach,Los Angeles County,California,LongBeach,68526,11164
2011,06037575101,Census Tract 5751.01,Long Beach,Los Angeles County,California,LongBeach,50000,7864
2011,06037575102,Census Tract 5751.02,Long Beach,Los Angeles County,California,LongBeach,48875,16300
2011,06037575103,Census Tract 5751.03,Long Beach,Los Angeles County,California,LongBeach,31357,14688
2011,06037575201,Census Tract 5752.01,Long Beach,Los Angeles County,California,LongBeach,34815,11818
2011,06037575202,Census Tract 5752.02,Long Beach,Los Angeles County,California,LongBeach,30972,24464
2011,06037575300,Census Tract 5753,Long Beach,Los Angeles County,California,LongBeach,28750,21669
2011,06037575401,Census Tract 5754.01,Long Beach,Los Angeles County,California,LongBeach,25938,7231
2011,06037575402,Census Tract 5754.02,Long Beach,Los Angeles County,California,LongBeach,30606,4468
2011,06037575500,Census Tract 5755,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037575801,Census Tract 5758.01,Long Beach,Los Angeles County,California,LongBeach,22639,8263
2011,06037575802,Census Tract 5758.02,Long Beach,Los Angeles County,California,LongBeach,36200,21138
2011,06037575803,Census Tract 5758.03,Long Beach,Los Angeles County,California,LongBeach,36750,27411
2011,06037575901,Census Tract 5759.01,Long Beach,Los Angeles County,California,LongBeach,41029,26565
2011,06037575902,Census Tract 5759.02,Long Beach,Los Angeles County,California,LongBeach,32948,19362
2011,06037576001,Census Tract 5760.01,Long Beach,Los Angeles County,California,LongBeach,7175,48519
2011,06037576200,Census Tract 5762,Long Beach,Los Angeles County,California,LongBeach,36199,5988
2011,06037576301,Census Tract 5763.01,Long Beach,Los Angeles County,California,LongBeach,41111,19066
2011,06037576302,Census Tract 5763.02,Long Beach,Los Angeles County,California,LongBeach,35076,26165
2011,06037576401,Census Tract 5764.01,Long Beach,Los Angeles County,California,LongBeach,24375,20175
2011,06037576402,Census Tract 5764.02,Long Beach,Los Angeles County,California,LongBeach,24857,12720
2011,06037576403,Census Tract 5764.03,Long Beach,Los Angeles County,California,LongBeach,33393,10320
2011,06037576501,Census Tract 5765.01,Long Beach,Los Angeles County,California,LongBeach,40625,29399
2011,06037576502,Census Tract 5765.02,Long Beach,Los Angeles County,California,LongBeach,43800,16439
2011,06037576503,Census Tract 5765.03,Long Beach,Los Angeles County,California,LongBeach,40453,10702
2011,06037576601,Census Tract 5766.01,Long Beach,Los Angeles County,California,LongBeach,53315,34329
2011,06037576602,Census Tract 5766.02,Long Beach,Los Angeles County,California,LongBeach,48000,27408
2011,06037576700,Census Tract 5767,Long Beach,Los Angeles County,California,LongBeach,96964,116172
2011,06037576801,Census Tract 5768.01,Long Beach,Los Angeles County,California,LongBeach,23625,21767
2011,06037576802,Census Tract 5768.02,Long Beach,Los Angeles County,California,LongBeach,41250,28423
2011,06037576901,Census Tract 5769.01,Long Beach,Los Angeles County,California,LongBeach,32875,16321
2011,06037576903,Census Tract 5769.03,Long Beach,Los Angeles County,California,LongBeach,33704,9120
2011,06037576904,Census Tract 5769.04,Long Beach,Los Angeles County,California,LongBeach,47344,43797
2011,06037577000,Census Tract 5770,Long Beach,Los Angeles County,California,LongBeach,55750,18205
2011,06037577100,Census Tract 5771,Long Beach,Los Angeles County,California,LongBeach,43494,1998
2011,06037577200,Census Tract 5772,Long Beach,Los Angeles County,California,LongBeach,19799,85259
2011,06037577300,Census Tract 5773,Long Beach,Los Angeles County,California,LongBeach,43977,27720
2011,06037577400,Census Tract 5774,Long Beach,Los Angeles County,California,LongBeach,59550,46932
2011,06037577501,Census Tract 5775.01,Long Beach,Los Angeles County,California,LongBeach,54800,17051
2011,06037577504,Census Tract 5775.04,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037577602,Census Tract 5776.02,Long Beach,Los Angeles County,California,LongBeach,113203,91678
2011,06037577603,Census Tract 5776.03,Long Beach,Los Angeles County,California,LongBeach,22043,44424
2011,06037577604,Census Tract 5776.04,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037980006,Census Tract 9800.06,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037980007,Census Tract 9800.07,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037980018,Census Tract 9800.18,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037980033,Census Tract 9800.33,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037990300,Census Tract 9903,Long Beach,Los Angeles County,California,LongBeach,,
2011,06037101110,Census Tract 1011.10,Los Angeles,Los Angeles County,California,LosAngeles,42143,76767
2011,06037101122,Census Tract 1011.22,Los Angeles,Los Angeles County,California,LosAngeles,4024,52879
2011,06037101210,Census Tract 1012.10,Los Angeles,Los Angeles County,California,LosAngeles,35292,15867
2011,06037101220,Census Tract 1012.20,Los Angeles,Los Angeles County,California,LosAngeles,56750,19413
2011,06037101300,Census Tract 1013,Los Angeles,Los Angeles County,California,LosAngeles,,
2011,06037101400,Census Tract 1014,Los Angeles,Los Angeles County,California,LosAngeles,75313,62918
2011,06037102103,Census Tract 1021.03,Los Angeles,Los Angeles County,California,LosAngeles,,
2011,06037102104,Census Tract 1021.04,Los Angeles,Los Angeles County,California,LosAngeles,,
2011,06037102105,Census Tract 1021.05,Los Angeles,Los Angeles County,California,LosAngeles,220202,284144
2011,06037102107,Census Tract 1021.07,Los Angeles,Los Angeles County,California,LosAngeles,7024,39522
2011,06037103101,Census Tract 1031.01,Los Angeles,Los Angeles County,California,LosAngeles,66477,62939
2011,06037103102,Census Tract 1031.02,Los Angeles,Los Angeles County,California,LosAngeles,79292,26010
2011,06037103200,Census Tract 1032,Los Angeles,Los Angeles County,California,LosAngeles,26883,46162
2011,06037103300,Census Tract 1033,Los Angeles,Los Angeles County,California,LosAngeles,230216,194457
2011,06037103400,Census Tract 1034,Los Angeles,Los Angeles County,California,LosAngeles,53875,1101
2011,06037104103,Census Tract 1041.03,Los Angeles,Los Angeles County,California,LosAngeles,105847,20847
2011,06037104105,Census Tract 1041.05,Los Angeles,Los Angeles County,California,LosAngeles,29554,7761
2011,06037104108,Census Tract 1041.08,Los Angeles,Los Angeles County,California,LosAngeles,55667,38201
2011,06037104124,Census Tract 1041.24,Los Angeles,Los Angeles County,California,LosAngeles,76591,37869
2011,06037104201,Census Tract 1042.01,Los Angeles,Los Angeles County,California,LosAngeles,30729,17336
2011,06037104203,Census Tract 1042.03,Los Angeles,Los Angeles County,California,LosAngeles,28750,11435
2011,06037104204,Census Tract 1042.04,Los Angeles,Los Angeles County,California,LosAngeles,59071,22572
2011,06037104310,Census Tract 1043.10,Los Angeles,Los Angeles County,California,LosAngeles,69000,31610
2011,06037104320,Census Tract 1043.20,Los Angeles,Los Angeles County,California,LosAngeles,52097,10356
2011,06037104401,Census Tract 1044.01,Los Angeles,Los Angeles County,California,LosAngeles,72208,38300
2011,06037104403,Census Tract 1044.03,Los Angeles,Los Angeles County,California,LosAngeles,55156,21988
2011,06037104404,Census Tract 1044.04,Los Angeles,Los Angeles County,California,LosAngeles,33365,11329
2011,06037104500,Census Tract 1045,Los Angeles,Los Angeles County,California,LosAngeles,63583,18734
2011,06037104610,Census Tract 1046.10,Los Angeles,Los Angeles County,California,LosAngeles,50139,29743
2011,06037104620,Census Tract 1046.20,Los Angeles,Los Angeles County,California,LosAngeles,46701,8870
2011,06037104701,Census Tract 1047.01,Los Angeles,Los Angeles County,California,LosAngeles,31198,1606
2011,06037104703,Census Tract 1047.03,Los Angeles,Los Angeles County,California,LosAngeles,66458,23835
2011,06037104704,Census Tract 1047.04,Los Angeles,Los Angeles County,California,LosAngeles,50357,13145
2011,06037104810,Census Tract 1048.10,Los Angeles,Los Angeles County,California,LosAngeles,82875,42481
2011,06037104821,Census Tract 1048.21,Los Angeles,Los Angeles County,California,LosAngeles,36000,22860
2011,06037104822,Census Tract 1048.22,Los Angeles,Los Angeles County,California,LosAngeles,36766,5739
2011,06037106010,Census Tract 1060.10,Los Angeles,Los Angeles County,California,LosAngeles,70197,37246
2011,06037106020,Census Tract 1060.20,Los Angeles,Los Angeles County,California,LosAngeles,99000,40543
2011,06037106111,Census Tract 1061.11,Los Angeles,Los Angeles County,California,LosAngeles,76250,29274
2011,06037106112,Census Tract 1061.12,Los Angeles,Los Angeles County,California,LosAngeles,101341,4949
2011,06037106113,Census Tract 1061.13,Los Angeles,Los Angeles County,California,LosAngeles,73609,10332
2011,06037106114,Census Tract 1061.14,Los Angeles,Los Angeles County,California,LosAngeles,53958,11833
2011,06037106403,Census Tract 1064.03,Los Angeles,Los Angeles County,California,LosAngeles,81250,32887
2011,06037106405,Census Tract 1064.05,Los Angeles,Los Angeles County,California,LosAngeles,56451,10667
2011,06037106406,Census Tract 1064.06,Los Angeles,Los Angeles County,California,LosAngeles,83529,28149
2011,06037106407,Census Tract 1064.07,Los Angeles,Los Angeles County,California,LosAngeles,24453,18093
2011,06037106408,Census Tract 1064.08,Los Angeles,Los Angeles County,California,LosAngeles,43259,15974
2011,06037106510,Census Tract 1065.10,Los Angeles,Los Angeles County,California,LosAngeles,115909,104427
2011,06037106520,Census Tract 1065.20,Los Angeles,Los Angeles County,California,LosAngeles,42917,26627
2011,06037106603,Census Tract 1066.03,Los Angeles,Los Angeles County,California,LosAngeles,26563,81476
2011,06037106604,Census Tract 1066.04,Los Angeles,Los Angeles County,California,LosAngeles,65221,41401
2011,06037106641,Census Tract 1066.41,Los Angeles,Los Angeles County,California,LosAngeles,153594,83993
2011,06037106642,Census Tract 1066.42,Los Angeles,Los Angeles County,California,LosAngeles,81250,84733
2011,06037106643,Census Tract 1066.43,Los Angeles,Los Angeles County,California,LosAngeles,178220,128757
2011,06037106645,Census Tract 1066.45,Los Angeles,Los Angeles County,California,LosAngeles,164688,208683
2011,06037106646,Census Tract 1066.46,Los Angeles,Los Angeles County,California,LosAngeles,47708,1879
2011,06037106648,Census Tract 1066.48,Los Angeles,Los Angeles County,California,LosAngeles,31174,7796
2011,06037106649,Census Tract 1066.49,Los Angeles,Los Angeles County,California,LosAngeles,74181,2275
2011,06037107010,Census Tract 1070.10,Los Angeles,Los Angeles County,California,LosAngeles,66417,16871
2011,06037107020,Census Tract 1070.20,Los Angeles,Los Angeles County,California,LosAngeles,46250,11042
2011,06037108101,Census Tract 1081.01,Los Angeles,Los Angeles County,California,LosAngeles,110429,70363
2011,06037108102,Census Tract 1081.02,Los Angeles,Los Angeles County,California,LosAngeles,44926,31182
2011,06037108103,Census Tract 1081.03,Los Angeles,Los Angeles County,California,LosAngeles,,
2011,06037108104,Census Tract 1081.04,Los Angeles,Los Angeles County,California,LosAngeles,250001,
2011,06037108201,Census Tract 1082.01,Los Angeles,Los Angeles County,California,LosAngeles,,
2011,06037108202,Census Tract 1082.02,Los Angeles,Los Angeles County,California,LosAngeles,155000,196863
